participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
571283,20.0,97.0,48.0,I pictured Mrs.Clarke at the register bagging items but not scanning all of them. Then imagined a converstion with her boss or manager leading to a case being filed.,Guilty,1,1
571283,24.0,94.0,89.0,"I imagined Ms.Franlkin scamming people and directly having involvement with the fraud. Though her co workers think she's a good person, it doesn't mean she is not guilty.",Guilty,1,1
571283,28.0,98.0,98.0,"I imagine that maybe he did not intentionally kill the homeless man but if an eyewitness saw him outside of the building with gas, starting a fire knowingly is very wrong. His former employer said he was not a law abiding citizen and that could mean he is guilty. Even if there weren't fingerprints that could be because he was careful and meticulous and there was no evidence left because of the fire.",Guilty,1,1
571283,14.0,93.0,74.0,I imagine that if Mr.Jackson was unable to pay his taxes and had to sell his boat for almost 50000 dollars he most likely did bribe for a vote for the zoning.,Guilty,1,1
571283,22.0,91.0,75.0,"I imagined Ms.Garcia may be guilty of kidnapping if an expert literally saw her walk out of the hospital with a baby in her arms. Even though a nurse may have seen her in another room after the hospital was alerted she could have taken the baby to the bathroom or had it somewhere else. Just because someone she knows said she is a good person, doesn't help her case.
",Guilty,1,1
571283,2.0,97.0,55.0,The evidence showing that she puts the dress back on the rack is throwing me off. I imagine this happening but because she works at the store she may just be using things like the scissors for work. ,Not Guilty,1,0
571283,6.0,96.0,86.0,There is evidence proving that Ms.Mitchell was at the store buying the things that the cashier said she didnt. The cashier sees many people a day and may have forgotten her. ,Guilty,1,1
571283,30.0,96.0,70.0,I imagine the person who was pushed by Mr.Juval probably didn't get a chance to have a good look with so much commotion going on around him. If his fingerprints were inside the drivers door and he rented this car it is very likely it could have been him. There isn't a lot of evidence supporting the case though.,Guilty,1,1
571283,18.0,95.0,89.0,"There is clear evidence that shows Mr.Johnson has some involvement in the trafficking. I imagined him having some sort of blocker that doesn't show communication to Mexico, or he's communicated through other people.",Guilty,1,1
571283,19.0,89.0,44.0,I can imagine that Mr.Anderson was bothered by the party next door because of the phone call he made but there is no evidence showing that he was the one shooting out of his window. Other neighbors could've felt the same and wouldn't have called to complain out of fear of raising suspition.,Not Guilty,1,0
