participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
168323,18.0,92.0,31.0,"Four Mexican men, two visas",Not Guilty,0,0
168323,14.0,14.0,4.0,"DNA was sealed under the flap of the envolope. Someone claimed to see another man delievering the same envolope as a bribe. A 34 foot sail boat was sold for $43,000. The guy failed to pay his taxes.",Guilty,0,1
168323,2.0,94.0,96.0,A wpman climed to hear the sound of scissors from the dressing room. A video was seen of the woman putting the clothes back on the rack. Fingerprints were found on the scissors. Something about being truthful,Guilty,0,1
168323,20.0,99.0,26.0,"The fingerprints did not match the suspect. Camera does not show evidence of bagging items. Good reputation was considered. A customer claims she saw her put the items in the bag before ringing it up.
",Not Guilty,0,0
168323,6.0,98.0,27.0,Torn packages contain fingerprints. Cashier says that the suspect did not purchase the same items as the wanted one. The time stamped receipt was saved. Past employer says he wouldn't doubt it happened.,Not Guilty,0,0
168323,24.0,62.0,23.0,Computer had both businesses she owned but none of the fake one. People were seen in the fake office but not the suspect. Fingerprints were found. Someone says she was an honest person.,Not Guilty,0,0
168323,19.0,94.0,49.0,Someone called the police on a party. Someone calimed for there to be a gun. bullets were marked on the callers door. A neighbor said the suspect is not violent.,Guilty,0,1
168323,28.0,98.0,20.0,No fingerprints were collected. Someone said the suspect is not a law-abiding person. Recipt of gas gallon was collected. Eyewittness said they saw them carrying gas can near the building before fire.,Guilty,0,1
168323,22.0,17.0,99.0,"alarm for stolen baby went off and suspect was in anbother patient room. DNA was matched. Security camras show the suspect leaving the hospital with a baby iun her arms. Suspect is a truthful person according to community leader.
",Guilty,0,1
168323,30.0,25.0,66.0,Pictures show suspect drinking before the SUV drove onto the walkway. Print on drivers door was matched to another possible vechial. Suspect had previously been threatening construction workers in neighbrohood. Tourist says it could be someone else. ,Guilty,0,1
