participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
2,6.0,90.0,61.0,"fimgerprints on tags, cashier's statement, employer's statement, receipt ",Guilty,0,1
2,14.0,100.0,51.0,"Had previously failed to pay taxes, the DNA didnt match his, he sold his boat for 43,000 three weeks prior, someone saw him hand the head an envolope",Not Guilty,0,0
2,28.0,64.0,39.0,"fpund a reciept for a 5-gal can of the the same gas used, a witness identified him as who she saw carrying the can near the building before it was burnt down, no fingerprints on the scene were a match, his employer didnt think he was a law-abiding person ",Not Guilty,0,0
2,24.0,81.0,65.0,"had computer records for all her finances except the fake company, someone working near the fake companies office say many people there but never her, her fingerprint was on a statement from the fake company, and her employer believes she is an honest woman",Guilty,0,1
2,2.0,90.0,22.0,"her minister said she has a good truthfull reputation, video footage say her go in with the dress but when she lft she hung it up on the rack, the fingerprint test was inconclusive, the worker said she heard scissors cutting and saw her leave the fitting room",Not Guilty,0,0
2,22.0,51.0,68.0,"Ms. Garcias DNA matched DNA in the bathroom near the ER enterance, analysis of the security cameras determined Ms. Gracia left with a baby, a nurse said she saw Ms. Garcia on a different floor when the alram went off warning that a baby was removed form the maternity floor, a community figure testified that Ms. Garcia is trustworthy",Guilty,0,1
2,19.0,40.0,28.0,"a neighbor said that he was a non-violent person, marking on the bullets shot donmt match the bullets test fired from Mr. Andersons only gun, a woman at the party said she saw someone shoot a gun out their window from the house across the street from Mr. Andersons, a 911 recording from his phone captures him say If you wont do anything about it I will"" """,Not Guilty,0,0
2,20.0,66.0,31.0,"Expert testimone said that none of the many different fingerprints on the items were Ms. Clarks, her preist testified that she is very honest in the church community, a constomer said she saw Ms. Clark check out a costomer before her and didnt think all the items were rung up. the store security camera didnt catch her obviously putting items in a bag before pressing a key on the register ",Not Guilty,0,0
2,30.0,80.0,58.0,"Selfies from his phone show Mr Juval was at a wine bar 2 miles down the road when the walkway was hit, someone that was at the walkway said the driver could have been Mr. Juval or it could have been someone else, expert testimoney said the palm marks on the door handle matched Mr Juvals, he was pereviously convicted for threatening construction workjers in his neighborhood. ",Guilty,0,1
2,18.0,88.0,100.0,"His DNA was foumd on a soda can that was dropped from a van carrying immigrants that left when a state patrol car pulled up next to it, there were no records on his phone or computer of texts, calls, or emails to mexico, a woman claimed to see him hand an envelope to a full 16 person van at a rest stop, he had previously been convicted of forgery for selling fake identification paperwork",Guilty,0,1
