participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
149,2.0,63.0,54.0,I would say that this guy is probably fucked and is guilty.,Guilty,1,1
149,18.0,87.0,19.0,I would say that all the evidence is word of mouth and therefore should not be concidered as truthfull evidence. And it shows that he was not there in mexico. ,Not Guilty,1,0
149,22.0,57.0,1.0,"again there is no real evidence that she did anything, other than being in the4 hostiptal at the time of the kidnapping. ",Not Guilty,1,0
149,14.0,60.0,22.0,"I would say that the evidence is overwhelming here, he has had previous tax frauds, and he probabl;y din't sell his boat atg thew same time for concindnece. ",Guilty,1,1
149,19.0,49.0,6.0,"I would say this man is not guilty, he is obviously mad, and he wants to get the party shut down. And obviously the shots came from near his house as his house is near to the party. ",Not Guilty,1,0
149,20.0,74.0,15.0,"again here the evidence isn't up to par, no way a women who works there and see 1000s of customers a day is able to indetify a random women. ",Not Guilty,1,0
149,28.0,72.0,75.0,"I would say the evidence here is overwhelimg, his dna is on the canisters, and I find it hard to beileve that it wasn't him. ",Guilty,1,1
149,24.0,60.0,63.0,"I would say the man is guilty here, even though his employer says hes an honest man I feel there is too much evidence against him here for it not to be him. ",Guilty,1,1
149,6.0,10.0,11.0,"I mean even if she is guilty I feel like its not a proper case, I feel as though she is not guilty. ",Not Guilty,1,0
149,30.0,75.0,49.0,"I mean to be fair the man was not in the area at the time of the attack so how could it of been him, even though the crime is terrible. ",Not Guilty,1,0
