participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
58950,22.0,74.0,48.0,"Ms. Garcia's Dna was found on the door handle of the emergency exit.
 Security cameras captured Ms. Garcia walking with a baby in her arms.
A collegue stated that she saw Ms. Garcia visiting a patient when they were notified of the missing baby
 A personal friend of Ms. Garcia testified that she is a truthful person.",Not Guilty,0,0
58950,20.0,92.0,0.0,"A lady who was behind a costumer in line thought that she saw Ms.Clarke bagging items but did't believe all of them were rung up before being placed in the bags.
 Out of the multitude of finger prints found on the recalled items, none of them belonged to Mds. Clarke.
 Ms. Clarke's priest stated that she is a represntation of honesty with in their church's community.
 The security camera's saws Ms. Clarke bagging but not with out pressing the keys on the registers first.",Not Guilty,0,0
58950,24.0,71.0,13.0,"Ms. Franklin's computer had meticulous records of her two legitimate businesses, as well as her personal tax records and morgages, but nothing connected to the fake business.
 Ms. Franklin's employer says that she is an honest person.
 An employee of an insurance company in the same building as the fake company says he never saw Ms. Franklin in the building.
 Ms. Franklin's finger prints were found on a return notice from the fake company.",Not Guilty,0,0
58950,6.0,100.0,100.0,"Ms. Mitchel's former imployer says, in his opinion, that she is known for theft.
 Ms. Mitchel's apartment had a Target receit from around the same time as the theft, with purcahses of raisin bread, peanut butter, and chocolate milk.
 Ms. Mitchel's finger prints were found on the torn up tags found in the dressing room.
 A casheir said Ms. Mitchel wasn't the person who purchased the peanut butter, raisin bread, and chocolate.",Guilty,0,1
58950,18.0,51.0,61.0,"Defendant has felonies for previously selling false identification.
 Defendant doesn't have evidence on hin cell phone or personal computer that show video calls, emails, or messages to Mexico.
 A woman identified defendant as a person handing a letter to a 16-passanger van that was human trafficking.
A soda can was found with defendant's finger prints that was droped at a rest stop where there had been human trafficking as a cop pulled up.",Not Guilty,0,0
58950,14.0,71.0,67.0,"Mr. Jackson sold his boat for 43,000 dollars three weeks before the zoning out.
Finger prints under the flap of a bribing envelope did not match that of Mr. Jackson.
A clerck saw someone who she later identified as Mr. Jackson hand an envelope that was the same as the bribing envelope to an election official.
Mr. Jackson had been previously convicted of failing to pay his taxes.",Not Guilty,0,0
58950,19.0,71.0,0.0,"Defendant is classified as non -violent
A woman in the party said she saw a person in a window with a gun in the house across from the defendants.
911 operators received a call from defendants address with someone saying If you don't do something about the party I will""
The bullet casings found in the neighbors yard do not match that of the test-fired bullets from defendant's only gun.""",Not Guilty,0,0
58950,28.0,76.0,86.0,"A receipt for a 5-gallon gas can was found in Mr. Farooqui's home which was the same can found at the scene of the fire
Mr. Farooqui's previous employer says that in his opinion mr. Farooqui is not a law-abiding citiizen
An eyewittness saw a man who she later identified as Mr. Farooqui carrying a gas can near the scene of the fire.
There were no finger prints that matched Mr. Farooqui's at the scene of the fire.
",Guilty,0,1
58950,30.0,68.0,19.0,"Selfies from Mr. Juval's phone show that he was at a wine bar 2 miles away from when the SUV drove on the sidewalk.
A palm print on the side of the SUV's door was identified to be Mr. Juval's. 
A man who was hit by the SUV said that the driver might have been Mr. Juval but it could have been someone else.
A neighbor said Mr. Juval had previously threatened workers in his neighborhood.",Not Guilty,0,0
58950,2.0,83.0,0.0,"Security camera's show Ms. armstrong going into the dressing room with the dress then exiting and hanging it up on the rack.
A store clerk who was in the dressing room at the time said she heard the sound of scissors and identified Ms. Armstrong as the woman who had the scissors.
Ms. Armstrong's minister said that she had a good reputation among her fellow peers.
The smuged fingerprints on the scissors cound not be match or exclude Ms. Armstrong",Not Guilty,0,0
