participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
803653,19.0,78.0,64.0,I imagine he was irritated at the party and decided to take matters into his own hands.  He fired into the crowd and shortly after fled back to his house.,Guilty,1,1
803653,18.0,88.0,83.0,"Looking at his previous history of crime, he most likely got into human trafficking business one way or another.  He most likely was very cautious with his online records to leave behind as little evidence as possible, however, the evidence against him at the rest stop area prove otherwise.",Guilty,1,1
803653,28.0,64.0,35.0,"I imagine that after buying the gas at the store he went and burned the building down.  Although the evidence against him is weak, the receipt mixed with accounts about his character from two seperate people point to him being guilty.",Guilty,1,1
803653,14.0,79.0,22.0,I think that Mr. Jackson most likely had someone else physically give out the bribe in person to the official.  However I feel that the evidence is too little and too weak to actually find him guilty.,Not Guilty,1,0
803653,24.0,71.0,52.0,I think that she most likely had nothing to do with the company and in fact most of the evidence points away from her being the owner of the company.,Not Guilty,1,0
803653,6.0,72.0,80.0,I imagine that she did exactly as the description said she did.  This is pointed at being true due to the DNA found as well as the receipt of what she was accused of buying to cover up her theft.  The evidence leaves a clear story.,Guilty,1,1
803653,2.0,29.0,7.0,I don't think she did it due to the video evidence showing exactly how she didn't do it as well as the fingerprints not absolutely matching hers.,Not Guilty,1,0
803653,20.0,43.0,12.0,There little to no hard evidence of her commiting the crime besides from one recollection from a witness.  I don't think she did it and most of the evidence points to this as well.,Not Guilty,1,0
803653,30.0,74.0,74.0,I think the evidence paints a picture of a man who got intoxicated earlier in the day and while driving under the influence killed and injured innocent people.  His past history of threatening violence as well as the DNA evidence and witness report point to him being guilty.,Guilty,1,1
803653,22.0,41.0,71.0,"I imagine she was there and whether or not she was visiting a patient on another floor, the video and DNA evidence point to her being guilty of stealing the baby and taking the emergency exit.",Guilty,1,1
