participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
457960,19.0,11.0,26.0,"2 people were injured by the glass spray of a broken beer bottle
. The suspect is not known as violent. The bullets did not match test bullets shot from his only gun. A call was received from his phone that said if you don't do something about this party I will""""",Not Guilty,0,0
457960,20.0,57.0,11.0,There is no clear evidence showing Ms. Clarke bagged any items without first pressing keys on the register. The fingerprints found on the items did not match Ms. Clarke's. A customer said when Ms. Clarke rung her up that not all items were scanned. The local priest said Ms. Clarke is known for her honesty.,Not Guilty,0,0
457960,2.0,78.0,35.0,A store clerk heard scissors in the dressing room and then identified the suspect as the woman that then left the dressing room. Smudged fingerprints were found that were unable to be inclusive/exclusive of the suspects finger prints. Video shows her leaving the dress on a rack as she left. She is known for her honesty.,Not Guilty,0,0
457960,6.0,46.0,44.0,"Cashier vouched that the person who purchased chocolate milk,peanut butter, and raisin bread was not the suspect. Torn packaging was found in the dressing room with the suspects fingerprints. The suspects former employer holds the opinion that the suspect is prone to theft. Police search of the suspect's apartment found a timestamped receipt with chocolate milk, peanut butter, and raisin bread.",Not Guilty,0,0
457960,30.0,28.0,22.0,Juval was convicted 5 years ago for threatening construction workers. An expert testified that a palm print found in the vehicle matches the palm of Juval. Selfies on Juval's phone show he was at a winery two miles away when the incident occured. A tourist said the driver could or couldn't have been Juval - he wasn't sure.,Not Guilty,0,0
457960,24.0,32.0,28.0,"Ms Franklin's fingerprints were found on a note from the fake company.  A worker who worked in the same building as the fake company said he saw other people in the fake companies office, but never Ms. Franklin. Ms Franklin's computer showed meticulous records of two other legitimate businesses she owned and nothing on the fake company. Ms Franklin's former employer said she is an honest/trustworthy person.",Not Guilty,0,0
457960,14.0,37.0,42.0,"Mr Jackson was convicted of not paying his taxes. 3 weeks before the zoning vote Mr Jackson sold his 36 foot sailboat for 43,000 dollars. A zoning clerk later identified Mr Jackson as the individual she witnessed handing the zoning official an envelope just before the vote. The DNA tested in the envelope did not match that of Mr Jacksons.",Not Guilty,0,0
457960,18.0,58.0,68.0,Suspect has been convicted of forgery. Suspect's phone show no record of calls/texts/emails to Mexico. DNA matches suspect found on can droppped out of van when state trooper was next to it. Witness confirms suspect was driving van full of 12 individuals by border.,Guilty,0,1
457960,22.0,28.0,48.0,"A digital evidence expert testified on video proof that Ms Garcia left the hospital with a baby. DNA found in a bathroom near the emergency exits matches the DNA of Ms Garcia. A nurse testified Ms Garcia was visiting a patient on a different floor when the alarm for the missing baby went off on the maternity floor. A prominent leader in the community testified that Ms Garcia is a very honest person.
",Not Guilty,0,0
457960,28.0,64.0,59.0,Mr Farooqui's former exmployer testified that in his opinion Mr Farooqui is not a law-abiding citizen. Expert testified to say no prints matched Farooqui's at the crime seen. A witness testified she saw Mr Farooqui holding the same type of gas can outside of the building. A reciept for a 5 gallon gas can was found and matched the description of the gas can found at the crime scene.,Guilty,0,1
