participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
144457,14.0,88.0,50.0,"1. A clerk saw someone who she later identified as Mr. Jackson handing an envelope to the person who was supposedly bribed

2. DNA was found under the flap of the envelope and belonged to someone other than Mr. Jackson

3. Mr. Jackson was previously convicted of evading taxes/not paying his taxes

4. Mr. Jackson had recently sold his 37 foot sailboat for 43,000 dollars about 2 weeks prior. This was proven by a deed/paperwork.",Not Guilty,0,0
144457,2.0,100.0,26.0,"1. A store worker in the dresses section said she heard the sound of scissors coming from the dressing room and identified the woman who came out as Mrs. Jackson (Not sure if that was her name)

2. A parish member says that the accused is very truthful.

3. Security camera footage from the store shows the accused leaving the dressing room and placing the dress back on the rack.

4. The smudged finger prints found on the scissors and security tags could neither confirm or deny the accused persons interactions with said objects.",Not Guilty,0,0
144457,24.0,83.0,30.0,"1. An insurance agent who worked in the same building as the fake company, says he saw people in the fake companys office, but never saw the accused.

2. The accused persons employer says that he believes she is an honest person

3. After meticulous scan of her computer, the found her personal financial info, evidence of 2 other businesses, and tax returns/payments. Nothing about the fake company was found.

4. The accused persons finger prints were found on a document belonging to the fake company.",Not Guilty,0,0
144457,19.0,45.0,73.0,"1. A 911 call recording contains a caller from Mr. Andersons phone saying, If you don't do something about the party then I will."" 

2. A neighbor testified that Mr. Anderson was a non-violent person.

4. A girl at the party states that she saw someone with a gun in the window of Mr. Andersons house.""

3. The bullet case markings found in the yard do not match the bullets from the test firing on Mr. Andersons only gun.",Guilty,0,1
144457,28.0,88.0,96.0,"1. An expert states that finger prints on the scene did not match Mohammads. 

2. A receipt for a five gallon gas can was found in Mohammads home. The gas was the same type that was found in the debris of the building fire.

3. A bystander states that she saw Mohammad carrying a five gallon gas can near the area of the bulding before it burned down.

4. Mohammads previous employer states the he does not think Mohammad is a law-abiding citizen.",Guilty,0,1
144457,30.0,88.0,67.0,"1. An investigor states that a handprint found on the rented SUV matches that of Mr. Juval.

2. A tourist who had been bumped by the fleeing driver says that it was maybe Mr. Juval but it could have been someone else.

3. Mr. Juvals phone had a picture of him at a wine bar 2 miles away at the same time the SUV drove through the crowd.

4. Mr. Juval was previously convicted for threatening a construction crew in his neighborhood.",Not Guilty,0,0
144457,22.0,89.0,85.0,"1. Mrs. Garcia's DNA matched the DNA in a bathroom by the emergency room.

2. A nurse states that she saw Mrs. Garcia visiting a patient on a different floor when the alarms sounded that a baby was found to be missing.

3. A digital forensic specialist testified that the cameras show Mrs. Garcia leaving the hospital with a baby in her arms.

4. A prominent member of the community testifies that after years of knowing her, they think Mrs. Garcia is a truthful person.",Guilty,0,1
144457,6.0,100.0,86.0,"1. A Target reciept was found in the accused persons home and was time stamped at around the time of the theft, with proof of purchasing chocolate milk, raisin bread, and something else.

2. A cashier states that the accused did not buy chocolate milk, raisin bread, and something else, and that it was another person who purchased those items

3. Tore up packaging in the changing room contained the accused persons finger prints.

4. A former employer testified that the accused person was, in his opinion, prone to theft.",Guilty,0,1
144457,20.0,67.0,22.0,"1. A customer states that she saw Mrs. Clarke bagging items for the customer before her, and thinks that she might not have rung all of the items up. 

2. Mrs. Clarke's priest states that she was an honest person in the community.

3. Security camera footage shows that Mrs. Clarke never bagged something without first pressing a button the register.

4. Of all of the numerous finger prints found on the clothing alleged to be stolen, Mrs. Clarke's finger prints where not found.",Not Guilty,0,0
144457,18.0,89.0,57.0,"1. The accused was seen handing an envelope to a van full of 16 people at a rest stop.

2. The accused persons phone had no evidence of phone calls, messages, or emails to Mexico.

3. DNA of the accused was found on a soda can at a rest stop where a sheriff just pulled over a van carrying 16 immigrants.

4. The accused was previously convicted of selling false identification documents.",Guilty,0,1
