participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
598703,19.0,66.0,17.0,"Mr Anderson is a well respected member of his community. His neighbors throw a party one night that lasts much longer and is much louder than it should be. Mr Anderson is fed up after hours of loud music and calls into the local police, threatening that he will do something if the police do not. A time later shots are fired at the party from a house across the street, as seen by one of the people attending the party. People are injured and Mr. Anderson is arrested and considered the main suspect due to his earlier threat. Evidence later comes out that the bullet does not match the type found in the defendent's only gun. Mr Anderson's case goes to trial.",Not Guilty,1,0
598703,28.0,100.0,62.0,"At 1:00 AM, on March 11th, someone approched a building that they thought was abandoned. They brought a tank of gas and matches, burning down the building, and killing a homeless man who was staying there to find shelter. Only one person saw the scene and who commited the crime. Later, Muhammed is picked up by the police and put in a police lineup along with several other suspects. The witness points at him, claiming that he was the one who started the fire. When the police check his house, they find the  same type of gas can that was used in the crime, making Muhammed the prime suspect.",Not Guilty,1,0
598703,14.0,78.0,84.0,"Mr Jackson was accused of bribing a housing official and the evidence did not look good. Mr. Jackson had just sold his boat for a simmiler amount of money, and someone who worked at the office said that they had seen him giving an evelope to the official just before the vote. He was picked up by the police and although no DNA evidence was found on the envelope used for the bribe, it was very simmiler to the one that he had given the official. With deeper digging, the police found that he had also not paid his taxes. Mr Jackson was in deep shit.",Guilty,1,1
598703,22.0,68.0,98.0,"Ms Garcia had always wanted children, but after years of trying she had resigned to just being there for her nieces and family. That was until one delivery. The couple came in, both smelling of alcohol and with a police escort. The officer told her that the father had been selling knock off CDs with his old lady but she went into labor as they were getting arrested. After delivery, and seeing the most adorable baby in the world, Ms Garcia knew what she had to do. It was wrong, evil, and absolutly illegal, but the hope that this baby could fill that deep hole in her heart was enough for her to throw away all reason. She took the adorable lil baby and ran for the exit. An alarm blared behind her as nurses screamed and rushed towards her. Ms Garcia had been a gymnist in the past and using those skills was able to do a back hand spring over the approaching wall of nurses, all while safely holding the baby. She ran towards the doors of the hospital, a shutter slowly sliding down trying to block her way. At the last second, as the shutter was about to close, Ms Garcia slid under the gate and continued to run away. ",Guilty,1,1
598703,30.0,64.0,19.0,"The accused was resting at a wine bar when the incident took place. Several pedestrians were mowed down by his car, getting heavily injured in the process. One victim said that it might have been the acused that did it but they were not sure.",Not Guilty,1,0
598703,18.0,48.0,76.0,"Mr. Johnson jumped out of the truck at the rest stop as another man approached. They shook hands and the man got into the truck, handing Mr. Johnson an envelope before speeding off. Later, at another rest stop, the second man throws out Mr. Johnson's soda can just before a state trooper pulls up to check out the situation. Due to DNA evidence found on the can and a bystander saying that they saw the envelope handover, Mr. Johnson is arrested and charged.",Guilty,1,1
598703,24.0,55.0,11.0,"DUN DUN. Ms. Franklin was picked up by the police and arrested for alegedly defrauding millions from her customers. As the police investigated the crime, they were only able to find circumstantial evidence. She had no files on her computer related to the fake buisness, her employer only had good things to say about her, and a witness had never seen her in the office of the fake buisness. ",Not Guilty,1,0
598703,6.0,56.0,9.0,"Mrs Mitchell only went to target to buy a few groceries. As she walked around the store, she looked at some of the other products, feeling a jacket, and looking at a few other clothing items. She then grabed what she needed, paid, and walked out the store. Around the same time another individual took the items that Mrs Mitchell had touched into the changing room and removed the tags. They then proceded to grab the same items as Mrs. Mitchell and leave the store, stealing the clothing in the process. Due to the similarities in items, the police arested Mrs Mitchell, claiming that she had stolen the clothes.",Not Guilty,1,0
598703,2.0,16.0,0.0,"Ms. Armstrong went to a fancy department store, took an expensive dress into the dressing room, and then returned it after trying it on. For some reason she was acused of stealing and cutting off the tag of the dress even though there is video evidence of her going into the dressing room with one dress and exiting with the same dress in plain view.",Not Guilty,1,0
598703,20.0,96.0,39.0,"Astrid, who worked at a convenience store, was suddenly let go by the company and told that they were pressing charges. They alleged that she had not been ringing up all the items and was pocketing the difference. When the police looked into it, they found no evidence on the security cameras but a customer claimed that they had seen her doing it. Despite her steller reputation, as convayed by the pastor at her church, her case still went to trial.",Not Guilty,1,0
