participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
72118,20.0,76.0,25.0,A slightly older woman who is being accused of taking items from a store. She seems innocent at first and like someone who would not typically be accused. ,Not Guilty,1,0
72118,6.0,51.0,67.0,The woman who has been prosecuted is middle aged and seems to have an attitude of stubbornness insisting that she did not steal the items. She is angry and irritated that she has been accused in the first place. The case seems to show she is guilty.,Guilty,1,1
72118,22.0,39.0,70.0,"The woman accused is around middleaged. She likely came into the hopital with intent to vist a patient on another floor first  to avoid suspicion. There was a gap between when she was on that floor, and when she left with the baby that isnt accounted for, making it more likey that during this time she took the baby shortly after or before a nurse testified to seeing her on another floor. She quickly leave with the baby to get out as soon as possible.",Guilty,1,1
72118,30.0,32.0,44.0,The man being accused has just been wrapped up in a scenario that he has had nothing to do with. however is getting accused because of potential discriminatory biases or biases based on past situations. He pleads that he has changed and would never do something like that. People are still skeptical and many accuse him as it feels like the easiest clearest explanation and they want someone to blame for the awful crime.,Not Guilty,1,0
72118,18.0,32.0,70.0,"The convicted man insists that he would never be apart of something like that, however his argument is hardly convincing. He makes up other reasons for being at the rest stop but none that really sound plausable. He insists that he doesnt know or hasnt seen anyone in the van. ",Guilty,1,1
72118,28.0,21.0,49.0,"The convicted man explains a scenario in which he needed the gas can for another reason in the area, and that he used it for something else entirely. The situation still raises immense suspicion, and people still quetsion the validity of his explanation. He explains that he would have no intention nor reason to burn down a building nor kill a homeless man. ",Not Guilty,1,0
72118,2.0,72.0,30.0,"Ms Armstrong is someone who comes across as very sweet in personable. She is slightly older, amd well liked in the community that she lives in. No one would suspect her for any type of crime. She pleads that she left the dress on the rack and points to the video evidence. The dress is missing, however no evidence shows anyone else leaving with it. ",Not Guilty,1,0
72118,14.0,62.0,40.0,There isnt enough evidence brought up to convict Mr Johnson of the crime. He is frustrated and keeps insisting that he got mixed up in the situation and no clear evidence shows him being the one to hand over the envelope.,Not Guilty,1,0
72118,19.0,65.0,30.0,"Mr Anderson is an older man who generallt goes by pretty under the radar. He isnt friends with his neighbors necissarily, however he is generally friendly but more on the reserved side. People dont know much about him, however he doesnt seem like the type to convict a violent crime. ",Not Guilty,1,0
72118,24.0,61.0,28.0,Ms Franklin explains that she doesnt have a reason to invest in this fake buisness and that she knows what its like to struggle with morgage so she would never harm someone else. She generally seems like a kind person who would not be part of any sort of crime.,Not Guilty,1,0
