participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
193776,14.0,80.0,70.0,"Mr Jacksons figerprint was not on the envelope, there was a case of him not paying his taxes not too long ago, he had given another envelope to somebody, and I do not have another one. ",Guilty,0,1
193776,22.0,31.0,90.0,"Ms Garcias fingerprints were found on the doors where the emergency exits were, and she was seen on camera running out with a child, but someone saw her on a different floor when the emergency alarms went off that the baby was on, and she has been noted a very truthful person.",Guilty,0,1
193776,19.0,47.0,27.0,"Mr Anderson said he would do something about the party"" if the cops dont but the person with a gun was seen in a window across the street its said he is a nice kid who wouldnt do that and the bullets on the only gun he has doenst match the ones at the party.""",Not Guilty,0,0
193776,6.0,91.0,93.0,"One cashier said she didnt buy those items said purchased, but they found  a receipt for those items in her apartment. A former employee also says she is prone to theft and she was at target right at the time these thefts happened.",Guilty,0,1
193776,30.0,50.0,82.0,"This man has a former case of threatening others at a construction sight, a pedestrian said they were not sure if it was him, and an expert states that his palm print is found on the side of the car. But, his phone shows selfies that he was 2 miles away at a wine bar when the accident occurred.",Guilty,0,1
193776,2.0,88.0,35.0,"Investigator says they cant use smudged fingerprints on the scissors or tags to prosecute this woman, minister says she is a good and honest person, store clerk heard the sound of scissors cutting and says she came out after, but she was seen walking in with the dress, then coming out and hanging it on a rack.",Not Guilty,0,0
193776,20.0,82.0,14.0,"Priest says she is very honest in church, security cameras dont show her bagging anything without hitting keys, a customer says she saw her bagging items that werent clicked or scanned in, but none of her fingerprints were found on the items supposedly not paid for.",Not Guilty,0,0
193776,24.0,66.0,48.0,"Her fingerprints were found on a collection notice for the fake company, an employee says she is a very honest person, somebody in the business next door always sees employees but never her, and two other legite businesses were found on her computer but no record of this fake one.",Not Guilty,0,0
193776,18.0,78.0,93.0,"He was previously caught selling false identification records, he was seen handing en envelope to a driver with 16 other people in the van, his fingerprints were found on a dropped soda can at a rest stop that they left because a state trooper came up next to them, but he has no record of calls emails or texts on his phone or computer to mexico.",Guilty,0,1
193776,28.0,61.0,79.0,"Former employee says he was a law abiding person, and none of his fingerprints were found at the building site, but an eye witness saw him shortly after the fire carrying a gas tank, and a receipt was found from him buying multiple gas tanks which matched the debris from the site.",Guilty,0,1
