participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
177874,20.0,15.0,4.0,I mainlt thought about how I didnt think there was much of as case because the video shows no proof this is only based on what someone said,Not Guilty,1,0
177874,28.0,68.0,63.0,Theres some evidence that he was involved and killing a man is no joke. Why did he get all that gas and the starting part was kinda weierd ,Guilty,1,1
177874,18.0,58.0,83.0,This guy is super cooked. with a past and honestly just that being youer case no one is going to waNT TO VOTE FOR YOU. I think that theres a stong case against him,Guilty,1,1
177874,30.0,62.0,48.0,I would need to see some more evidence because the fact he was at a restaurant dureing the event is really weird. feels like it couldnt have been him. ,Not Guilty,1,0
177874,22.0,48.0,100.0,I think that she is not gonna have a good time fighting this. If there's camera evidence of her leaving with a baby then shes done. ,Guilty,1,1
177874,24.0,68.0,88.0,Seems like shes smart and would know how to do this and hopw to covcer it up. Have to talk to the people who felle for this done scheme and see if it was her who tried to get them. easy if it was. ,Guilty,1,1
177874,6.0,86.0,99.0,It seems like wioth the fingerprints on the tag this chick could be supoer cooked. also says that her partner says she steals and she got that receipt. ,Guilty,1,1
177874,19.0,63.0,38.0,"I dont think there is enough evidence in this one to  convict him even though I wish therew was. Kind of a weird case because theres many confronting things said about dude,.. ",Not Guilty,1,0
177874,2.0,78.0,16.0,Sounds like her coworker is just salty. I dpnt think theres any actual evidence that she did this in the case so far. ,Not Guilty,1,0
177874,14.0,100.0,22.0,doesnt seem like theres actual good enough evidence to convict this guy because theres anti evidence saying it wasnt him/ ,Not Guilty,1,0
