participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
799194,30.0,63.0,58.0,i imagined mr juval drinking then stumbling to his car before driving,Guilty,1,1
799194,2.0,76.0,22.0,i imagined a small retail store and the employees accusing somone ,Not Guilty,1,0
799194,6.0,53.0,41.0,i imagine police officers going through her apartment and finding the reciept,Guilty,1,1
799194,19.0,54.0,43.0,i imagined him calling the police and then a few minutes later someone else shooting,Not Guilty,1,0
799194,18.0,92.0,61.0,i imagined the lady seeing him hand the envolope,Guilty,1,1
799194,24.0,94.0,57.0,i imagined her taking advantage of a bunch of homeowners and her being the nicest person ever,Guilty,1,1
799194,22.0,82.0,56.0,i imagined her walking out the hospital with the baby,Guilty,1,1
799194,14.0,83.0,51.0,i imagined mr jackson giving the envelope to the zoning board official,Guilty,1,1
799194,20.0,80.0,37.0,i just imagined the video footage of her checking a customer out,Not Guilty,1,0
799194,28.0,83.0,56.0,i imagined him burning the building down,Guilty,1,1
