participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
634901,14.0,64.0,13.0,"I imagined Mr. Jackson handing the zoning director an envelope before the vote. This is why someone saw him doing this. However, without any DNA on the envelope and no other hard evidence, I don't believe Mr. Jackson can be declared guilty. I think all the other things with him selling the boat are just a fluke.
",Not Guilty,1,0
634901,22.0,44.0,20.0,"I imagine that she doesn't kidnap the baby. I picture the bathroom evidence as nothing because the fact that her DNA was there doesn't show anything. The well respected leader saying that she is trustworthy makes me think she didn't do it, as well as the nurses saying she was somewhere else. However, video evidence showing that she was carrying the baby is a major piece of evidence, since video is better evidence than just what a human thinks. I believe she was just seen moving around a child but not actually taking it.",Not Guilty,1,0
634901,30.0,34.0,3.0,"I imagine Mr. Juval happened to be nearby the accident which is shown by the photos but with the fact that the only main evidence is his hand print on the door of the SUV is not a lot in itself, but also that the SUV is a rental. This with an eye witness saying it might have been him proves nothing. Also, the thing about him 5 years ago threatening the construction workers proves nothing either.",Not Guilty,1,0
634901,19.0,42.0,31.0,"I imagine that there was a party and the neighbor of the party didn't like how loud and crazy it was getting so he called the cops about it. Then whenever they didn't do anything, he might have taken matters into his own hands by shooting the gun into the party. The first two pieces of evidence make me think he didn't do it since the gun didn't match the bullet and he is normally relaxed but then the last two and the one about a phone calling the police and saying they would take matters into their own hands makes me question it.",Not Guilty,1,0
634901,18.0,73.0,70.0,I imagine that he does help traffic people over to do work for him. The evidence with the soda can and the eye witness with the evenolpe makes me think that he is guilty. The only piece against it was that he didn't have any phone calls in Mexico but that can easily be avoided with a burner. I believe that he has a high chance of being guilty.,Guilty,1,1
634901,6.0,71.0,88.0,"I imagine that she had this planned out and knew what she was doing and the best way to steal the jacket. I think the evidence that the reciept of all the supplies matched the time and was in her home is key evidence. I also think the packaging in the bathroom with her DNA is also another key evidence. The eye witnesses can be easily wrong so I don't trust the cashier as much. Plus, her coworker said she is prone to theft so it does match up. ",Guilty,1,1
634901,24.0,32.0,4.0,I imagine she is just working and running her two businesses and while working on these she comes in contact with the envelope for the fake business. I don't believe this is enough evidence to show that she is running this fake business. The other evidence that she runs two legit businesses and that people think she is a good person make me believe that there isn't enough evidence to find her guilty.,Not Guilty,1,0
634901,20.0,45.0,1.0,"I imagine that her boss doesn't like her because all the evidence points to that she is not guilty. There is no reason way she should be acused of this. She is listed as a honest person through church, wasn't seen on video bagging incorrectly, and has no DNA on the items in the reselling store. There is no evidence pointing to that she did it.",Not Guilty,1,0
634901,28.0,57.0,46.0,"I imagine that this guy wanted to burn down this building for whatever reason. He help set it up by leaving the gas near the building so the other guy later could just quickly grab it and go. The evidence about the reciept of the gas matching the same can as in the fire is evidence as well as the eye witness saying that he was around the building with a gas can. Plus him being called not the best person does help match it up. However, the eye witness may have just been wrong, and he may have just bought the same can of gas that was in the fire. The no prints doesn't give much because he could just have worn gloves.",Not Guilty,1,0
634901,2.0,46.0,13.0,"I imagine that she went into the closet to try the dress and a worker happened to think they heard scissors in the room. That is why, the thought whenever she left that she was the one that stole the dress. However, the people saying that she is a good person and the video evidence that she brought the dress back out and onto the rack counters the workers idea of that she stole the dress.",Not Guilty,1,0
