participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
178050,22.0,91.0,30.0,"I imgaine like a flash back scene of what is known in the case. Only breif little snippets of what was told by the people providing evidence

",Not Guilty,1,0
178050,19.0,87.0,3.0,"I am imgaining somone at the party seeing a gun flash out of the window. Then cops asking neighbors if they have seen whats going on
",Not Guilty,1,0
178050,14.0,100.0,52.0,"I imagine a guy handing an envolope to somone, but not adding a face to it to it. ",Not Guilty,1,0
178050,30.0,95.0,36.0,"I imagine the crime scene itself and the car driving through. I also invision a birds eye view of his location 2 miles away
",Not Guilty,1,0
178050,18.0,83.0,58.0,I imgaine the van dropping a can out the door as they speed away. I also see the man being skilled at forging documents. ,Not Guilty,1,0
178050,2.0,100.0,6.0,I see the changing room and listening to sissors outside and her walking out of the room(although room for human error). Then the secruity camera looking over the whole thing and seeing her put the dress back on the rack and leaving. ,Not Guilty,1,0
178050,20.0,89.0,1.0,"I can see her at the register ringing up items and maybe sometimes faking that she would ring up and item, but the camera behind her holds her true to her word.",Not Guilty,1,0
178050,24.0,62.0,20.0,I invision the office of the fake company and watching people walk in and out/past it. Seeing people collect a glimpse of whats going on inside. ,Not Guilty,1,0
178050,6.0,66.0,96.0,I see the whole thing chronologicaly. From her checking out wearing the stolen merch to the cops raiding her appartment and finding the reciept and her finger prints on stuff.,Guilty,1,1
178050,28.0,62.0,65.0,I see the fire happening from the gas staion near by the street and a shadowy figure carrying a gas can,Not Guilty,1,0
