participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
809843,24.0,81.0,75.0,Seven employees in the fake company building but never Mrs. Franklin. Mrs. Franklin's fingerprint was found on an envelope containing money given to this fake company. There were meticious records of earned income on Mrs. Franklin's computer from two of her legitimate businesses. One of Mrs. Franklin's employees said that she is an honest person and would never do something like that.,Guilty,0,1
809843,20.0,61.0,8.0,The security camera shows Mrs. Clarke always hitting the keys on the register every time. Her priest claims that she is an honest person. The items recovered have fingerprints on them but none of them are Mrs. Clarke's. The customer recalls that she didn't ring up some items for the cutomer in front of her before putting them in the bag.,Not Guilty,0,0
809843,28.0,67.0,85.0,There was a receipt in Mohammed's home for a five-gallon gas can that matched the same one at the scene. There were no fingerprints matching Mohammed at the scene. Mohammed's former employer claims that Mohammed was not a law-abiding person. A witness saw someone leaving the scene at that time but couldn't get a clear look at their face.,Guilty,0,1
809843,14.0,85.0,89.0,"Bank records show that Mr. Jackson sold his boat for 43,000 dollars 3 weeks before the zoning project. Mr. Jackson has failed to pay his taxes in the past. A witness saw someone they later identified as Mr.Jackson give the same type of envelope that was used in the bribe. The DNA under the sealed envelope did not match Mr. Jackson.",Guilty,0,1
809843,19.0,37.0,12.0,"The gun was shot across the street from Mr. Anderson's house. The markings on the casing do not match the bullets used for Mr. Anderson's only gun. A neighbor claims that Mr. Anderson has a strong reputation for non-violence. There was a prior 911 call where Mr. Anderson said If you don't do something I will"".""",Not Guilty,0,0
809843,18.0,88.0,88.0,"Prior convicted for forgery of identification documents. DNA was found on a soda can dropped on the floor of the scene matching Mr. Johnson after a 16 person filled van drove off as a state trooper pulled away. Witness saw Mr. Johnson give an envelope to the drive of the 16 person filled truck. No texts, calls or records of Mr. Johnson to Mexico",Guilty,0,1
809843,30.0,55.0,16.0,Juval has threatened workers in the past. Palm print matching Juval was found on the car door. Photographic evidence of selfies of Juval 2 miles away at a wine bar when the event first occured. Witness hit claims that it maybe could have been Juval but it could have been someone else.,Not Guilty,0,0
809843,22.0,94.0,77.0,Garcia DNA found in the bathroom next to the emergency doors. Security camera footage showing Garcia holding a baby in the hospital. Nurse claims  they saw Garcia visiting a patient on a different floor. Someone claimed that Garcia is a very truthful person.,Guilty,0,1
809843,2.0,100.0,4.0,Video shows the accused putting the dress back on the clothing rack after brining it into the fitting rooms. Employee claims she heard snipping in the fitting room when the accused was in there. DNA on the scissors does not match the accussed. No prior records and claims that the accused would never do such a thing,Not Guilty,0,0
809843,6.0,100.0,100.0,Fingerprints matching the accused in the dressing room on ripped packaging. Cashier claims they didn't see the accused by those food items. Known for theft in the past. Receipt at accused's apartment matching the peanut butter and other ingredients claimed that she bought at the same time stamp.,Guilty,0,1
