participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
632331,14.0,100.0,67.0,"Tyrone jackson is a part of a real estate project and needs a zoning vote to go his way, so he bribes a voter with $50,000 in an envelope. He sold his sailboat to pay for this bribe a week before and a zoning board clerk sees Mr. jackson give the envelope to the voter. ",Guilty,1,1
632331,22.0,51.0,41.0,"Ms. Garcia was at the hospital on the day that an alarm goes off that alerts all employees that a baby had been kidnapped. DNA evidence shows that she was at the hospital, a witness testified that she was on a different floor at the time of the alarm, and a security camera showed that she left the hospital with a baby in her arms at an unspecified time.",Not Guilty,1,0
632331,6.0,100.0,85.0,"Ms. Mitchell was at a Target where she took a down jacket and a cap into a changing room, where she removed the tags and packaging in a changing room and wore the two items. After, she bought 3 items and left the store. She kept the receipt and it showed that she had been there at the time of the crime and that those 3 items had been bought, and there where fingerprints belonging to her in the changing room of the Target.",Guilty,1,1
632331,19.0,56.0,21.0,"Late at night there was a crowded party where a gun was fired, hitting a beer bottle which sprayed glass and injured 2 people. Michael Anderson was a neighbor to the house throwing the party and a witness from the party claims that Mr. Anderson shot a gun through an open window in his house and hit the beer bottle. A call with the police shows a voice from Mr. Anderson's phone threatening to do something to the party if the police don't. However, marking from the bullets in the neighbor's yard do not match the bullets that fire from Mr. Anderson's only gun.",Not Guilty,1,0
632331,30.0,39.0,62.0,"A rented SUV was driven on a walkway and sped through injuring and killing multiple people. Mr. Juval, a convicted criminal, was accused of driving the SUV during the incident. However, at the time of the crime, selfies of Mr. Juval on his phone show that he was 2 miles away from the crime at that time. Palm print analysis shows that Mr. Juval's hand was on the driver's side door.",Guilty,1,1
632331,20.0,82.0,12.0,"A batch of items from a large general store was found missing and showed up for sale in a different store. Ms. Claire, who works at this general store, was accused of bagging these items without ringing them up and then selling them at a different store.  Many fingerprints were found on the missing items and none were found to be Ms. Claire's, and no video evidence shows her bagging items without clicking the register. A testimony from a witness claims that she might have seen Mrs. Claire bag items without ringing them up.",Not Guilty,1,0
632331,28.0,70.0,63.0,"At 1:00 A.M. on March 11th, a building was set on fire and a homeless man was found dead in the ruins, as well as a 5 gallon gas tank. Mr. Farooqi was accused of second degree murder for being paid to set this building on fire. A receipt from Mr. Farooqi's apartment shows that he bough a 5 gallon gas tank like the one found at the crimescene, and a witness identified Mr. Farooqi as the man with a gas can lurking around the building. However, no fingerprints were found at the scene that belonged to Mr. Farooqi.",Guilty,1,1
632331,24.0,57.0,75.0,"A fake company, which claimed to new homeowners that they could refinance their mortgages thorugh the company and save money, was accused of theft and connected Ms. Cooper to the company's wrongdoings. The fake company stole around $3 million from 200 homeowners. Ms. Cooper owned two other companies and kept extensive files of both of them, but none pertaining to the fake company, which makes sense if the company was supposed to scam you. Her fingerprints were found on a collection notice from the fake company, which either involves her in the company or could be a coincidence.",Guilty,1,1
632331,18.0,20.0,44.0,"Darrell Johnson was accused of human trafficking, where he would convince victims from Mexico to jump the border for better working conditions where they would be picked up and dropped off at a rest stop for other traffickers to pick the victims up. Mr. Johnson was previously convicted for forgery of identification. No texts, phone calls, or emails to Mexico are found on Mr. Johnson's phone or computer; but, DNA evidence found on a soda can dropped from a van that a state trooper saw containing many immigrants and speeding off belonged to Mr. Johnson. Testimony from a witness identifies Mr. Johnson giving an envelope to a van also containing many people in the car.",Not Guilty,1,0
632331,2.0,94.0,21.0,"Anti-theft tags were found to be cut off of a $1200 dress which was stolen from a store. A worker at the store was accused of cutting the anti-theft tags off of the dress in a dressing room and sneaking the dress out of the store inside of her purse's side compartment. Security camera evidence shows the accused walking into the dressing room with the stolen dress, leaving with the dress a few minutes later, and rehang it on the rack. Another worker at the store claims to have heard scissors cutting in a dressing room, which the accused was seen leaving out of shortly after. Fingerprint evidence on the scissors used to cut the anti-theft tags off the dress were not able to be determined who they belonged to.",Not Guilty,1,0
