participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
57283,14.0,96.0,82.0,I think that Mrs. Jackson is trying to cover for her husband that was recently caught avoiding his taxes which makes it more suspious that Mr. Jackson sold his boat maybe as a tax write off.,Guilty,1,1
57283,18.0,100.0,95.0,"Mr. Johnson is guilty. He didn't make any text or calls becasuse he used other methods to plan out gathering the immagrants before hand and made sure that no one could see his history. But, the soda can with his DNA at a rest stop from the van that he drove the immagrants in just proves this happened.",Guilty,1,1
57283,20.0,36.0,17.0,"The only reason this case has anything going on is because someone said ""they think she didn't ring up all of the items"" aside from the fact that she has a perfect reputation and they don't have any proof of her doing anything wrong.",Not Guilty,1,0
57283,6.0,81.0,100.0,I think the cashier is her friend trying to say that she didn't buy any of those items trying to cover for her. Mrs. Mitchell is clearly guilty after them finding prints on the box in the changing room for what she was wearing.,Guilty,1,1
57283,2.0,69.0,51.0,Mrs. Armstrong was in the dressing room with the scissors cutting off the anti-theft tag when she accidentially got it on her fingers so she hung the dress back up because she didn't want to ruin her reputation and made sure her coworker who covers for her would say she put it back on the rack.,Not Guilty,1,0
57283,22.0,52.0,72.0,Ms. Garcia went to the hospital to meet a loved one in emergency care and when the baby was taken and the alarms sounded she panicked and ran by the cameras holding a thing that looked like a baby on camera but was actually just her purse.,Not Guilty,1,0
57283,24.0,75.0,69.0,"Ms. Franklin was doing this scheme on the side so it didn't show up on her record. She didn't tell her ""employees"" about the fakeness of it and that it was a scam so they didn't think anything of it. Thats why the person they asked said she was an honest person.",Guilty,1,1
57283,28.0,85.0,100.0,They didn't find any fingerprints because everything was burned in the fire. There is more than enough evidence to prove he is guilty. Just the recept alone is enough because you can ask yourself why would someone buy five gallons of gas and only that? He also wasn't seen as a law abiding person which tells me he has done other things that he never got caught for.,Guilty,1,1
57283,30.0,50.0,69.0,I think Mr. Juval was framed. His palm print was on the car because thats his car but someone stole it and drove it. He was at the wine bar when this event took place and a mad man had his keys and took his car offroading. ,Not Guilty,1,0
57283,19.0,74.0,47.0,I think that Mr. Anderson was in fact the one that made the call about the party but the actual shooter was across the street. The bullets weren't the same as Mr. Andersons only gun and even though he made it sound like a threat over the phone he has a reputation to promote non-violence.,Not Guilty,1,0
