participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
797613,2.0,99.0,95.0,"siccors and a price tag found in the fitting room. the siccors had mrs. armstrongs fingerprints on them. 
camera footage from the store shows mrs. armstrong wallking into the fitting room at the time the dress was stolen. 
an employee heard cutting from a fitting room and saw mrs. armstrong come out of said fitting room. 
mrs. armstrongs minister said that she is known for being truthfull. ",Guilty,0,1
797613,30.0,100.0,58.0,"on mr. juvals phone there was evidence of him at a wine bar 2 miles away as the SUV got onto the walkway. 
mr. juval had violently threatened his coworkers at a contruction site 5 years ago. 
a man who was in the crowd said he saw a palm design that matched mr. juval.
a man getting trampled by the fleeing driver said he couldve been mr. juval but also could have been someone else.",Not Guilty,0,0
797613,24.0,94.0,62.0,"someone working for a differnet insurance agency in the same building had seen people working for the fake company but never ms. white. 
ms. white fingerprint was found on a collection notice from the fake company. 
ms. whites employer claims she is a honest person.
ms. white owns 2 differnet real companies/ ",Guilty,0,1
797613,18.0,99.0,94.0,"a woman claimed she saw mr. johnson handing an envolope to a 16-passanger van full of imigrants on a rest area. 
mr. johnsons DNA mathched a soda can that had been dropped near the border. 
mr. johnson had no contact with anyone from mexico on his phone or computer. 
mr. johnson has previously made frauduant identification. ",Guilty,0,1
797613,28.0,99.0,99.0,"an eyewittnes testified she saw someone she later identified as mr. farooqui carrying a gas can near the site earlier before the fire.
mr. farqoouis past employer said he was not a law-abiding person. 
there was no DNA matching mr. farqoouis on site. 
a reciept for 5 gallons of gas was found in mr. farqoouis house that matches the gas used for the fire.",Guilty,0,1
797613,14.0,88.0,56.0,"mr. johnson was previously convicted of not paying his taxes. 
a zoning clerk saw someone who they later identified as mr. johnson slide an envolope to the zoning official before the vote. 
the DNA found underneath the envoolope seal belonged to someone other than mr. johnson. 
mr. johnson sold his 34-foot sailing boat for $43,000 3 weeks prior to the vote. ",Not Guilty,0,0
797613,22.0,86.0,67.0,"ms. garcia was seen on the hospital cameras walking out with a baby in her hands. 
a strong leader in the community defended ms. garcia after knowing her for years that she is a truthful person. 
DNA that matched ms. garcias was found on the ground near the emergency room doors. 
a nurse at the hospital says she saw ms. garcia visiting another patient on a different floor at the time the nurses got the message that a baby had been missing from the maternity wing. ",Not Guilty,0,0
797613,20.0,94.0,41.0,"the camera footage shows no clear evidence that ms. clarke put anything in a bag before hitting keys on the register first. 
none of the resold items have any of ms. clarkes DNA on them. 
ms. clarkes priest says that she has an exellent reputation among the church community and she is truthful. 
a customer says they remember ms. clarke checking them out and it didnt seem like she rung everything up. ",Not Guilty,0,0
797613,6.0,100.0,92.0,"a target employee says that mrs. mitchell was not the customer that bought the penut butter, chocolate, and riasins.
in mrs. mitchells apartment there is a receipt for penut butter, chocolate, and raisans from target. 
there was torn up packaging with mrs. mitchells DNA on it in the target fitting room. 
mrs. mitchells past employer says that he personally does see how mrs mitchell could have stealing tendencies.  ",Guilty,0,1
797613,19.0,91.0,62.0,"a girl attending the party said she saw somone with a gun in an open window in the house across from mr. andersons house. 
mr. andersons neighbor says he has a non-violent reputation. 
the police recorded a call mr. anderson made to the police station saying if you dont do something about this party i will"" 
the bullets test fired out of mr andersons only gun do not match the bullet holes in the neighbors yard. """,Guilty,0,1
