participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
366937,2.0,91.0,32.0,"I imagined the defendent walking into the department store, shopping around and taking some itemns back to the fitting room. According to the video evidence, she was seen also leaving the fitting room and hanging the dress back up. I am imagining her doing so, trying to go on about her shopping experience when a clerk probably approached her and accused her of stealing the dress she had on. ",Not Guilty,1,0
366937,28.0,33.0,40.0,"I was trying to imagine a scenario in which the defendent would be getting paid burn down a building at first, which I guess could be plausible maybe. I then was picturing what he would have to do in order to burn down the building and that includes obtain a gas tank and fill it with gas, and then get out in/around the building to pour the gas. While the defendent had a receipt for a gas tank, thats incredibly circumstantial and I dont think just because youve bought a gas tank that automatically means you burned down the building.",Not Guilty,1,0
366937,18.0,82.0,68.0,"Im imagining the defendent reaching out to hopeful migrants, promising them work and a visa to gain their trust and transport them to another trafficker. It was said his DNA was on a can that fell out of a 16 passenger van that pulled away when a state trooper pulled up. That seems like something that could place him in the crime.",Guilty,1,1
366937,22.0,53.0,34.0,"I imagined a post partum mother content until she wakes up and realizes her baby is gone. I am confused about the evidence provided as its giving me a hard time imaging how Patty would have taken the baby. Patty was seen on a seperate floor visiting another patient when the alarm went off that the baby was missing. She would have had to stash the baby somewhere or it wasnt her who took the baby, because how would she be seen, babyless, on another floor when they realize the child was gone. On the contrary, a video expert said that there is footage of her leaving the hospital with a baby in her arms, so Im really unsure. I definitely have doubt she commited this crime.",Not Guilty,1,0
366937,30.0,80.0,52.0,"Im imagining the crime occuring, that would be very scary a car swerving and hunting down pedestrians for multiple minutes. I know this crime occured but I dont know if I can imagine the defendent doing it. I know the handprint matches mr. Juval, Im curious how accurate that science is. His phone records having selfies at a wine bar 2 minutes away when he was supposedly supposed to be running people over is suspicious to me. Is it possible to falsify pictures and the time stamp?",Guilty,1,1
366937,20.0,72.0,25.0,"I can picture a scenario in which this crime does occur and the defendent possible takes some things and then resells them. I am confused about the prosecutions position, are they claiming she put the items into her own bag, or was she giving out free items to costumers, both of which you would think there would be video evidence of. The testimoney claiming the costumer thinks"" she saw the defendent not ring up everything in a costumers bag is suspicious to me. Who would remember an interaction like that.""",Not Guilty,1,0
366937,24.0,66.0,57.0,"I can imagine that this is a crime that did occur, but Im not sure if it was at the hands of Mrs. Franklin. It is weird to me how someone who worked in the same building as the fake company never saw her there, her phone and computer records have no connection. On the contrary, her fingerprint was found on a collection notice for the fake company and it is possible she was more behind the scenes so it would make sense for her to not be in the office. And people can always have burner phones/computers",Guilty,1,1
366937,6.0,75.0,60.0,"I am imagining the defendent going to the clothing section, putting on those clothes in the fitting room, removing price tags, and then going into the produce to get her groceries, checking out, getting a receipt and leaving. The receipt is in her home later.",Guilty,1,1
366937,14.0,46.0,60.0,"I am imagining the bribe takingplace, a whitness oversees the defendent giving an envelope to another person. The envelope did not have his DNA but he could have been wearing gloves",Guilty,1,1
366937,19.0,74.0,35.0,Im imagining the shooting which must have been terrifying. The 911 call is suspicious but everything else is telling me he is not the one who shot at them,Not Guilty,1,0
