participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
937048,30.0,61.0,30.0,"There were fingerprints that matched his on the car door, He had selfies on his phone placing him at a wine bar 2 miles away, He was in trouble a few years ago for threatning a neighbor, One of the witnessess said it might have been him",Not Guilty,0,0
937048,2.0,99.0,22.0,"Her minister testified that she was a good and honest person, video camera footage shows her enering the dressing room with the dress then leaving with it and putting it on a rack, There were scissors found with smudged fingerprints but they couldnt be IDd to her or not her, A worker heard scissor sounds from the dressing room she walked out of",Not Guilty,0,0
937048,22.0,56.0,73.0,"A digital evidence expert said she was seen on secuirty cameras leaving the hospital with the baby, Someone from her community testified that she was very trustworthy, A nurse saw her on a differnt floor when the alarm went off, Her DNA was found on the emergency exit",Guilty,0,1
937048,14.0,44.0,23.0,"A clerk saw a man walking in with a sealed envelope who she later identified as Mr Jackson, He recenently sold his sailboat for 43000, The DNA under the sealed flap of the bribe envelope was someone else's, He has previously been convicted of tax evation",Not Guilty,0,0
937048,28.0,50.0,38.0,"None of the fingerprints on the scene matched his, He bought 5 gallons of the same gas used on the scene, His boss said he was not a law abiding citizen. A witness saw a person who was later identified as the man in question on scene with 5 gallons of gas",Not Guilty,0,0
937048,24.0,78.0,25.0,"Her fingerprints were found on a fake collections notice from the fake company, Her boss said she was an honest person, She was never seen at teh fake companies office, pnly other people, Her personal computer contained good records of her 2 legal companies and her personal tax documents but nothing about the fake company",Not Guilty,0,0
937048,18.0,77.0,48.0,"His phone or computer contained no evidence of him being involved, a state trooper found a soda can with his DNA falling out of a van carrying immegrants, A women testified that she saw him getting an envelope from a 16 person van, im blanking on the last one",Not Guilty,0,0
937048,19.0,76.0,16.0,"Someone saw someone pointing a gun out of a window at a house across from Mr Anderson's house, his community said he had a record of non violence, the Bullets fired did not match up with the bullets for his only gun, he told a 911 operator that if they didnt do something about it he will",Not Guilty,0,0
937048,20.0,79.0,7.0,"Cameras show no evidence of her not putting numbers in for items, A person remebered thinking that she didnt charge for all the items for the person before her, None of the fingerprints on the recovered items were hers, Her Preist says she has an execellent reputaion for honesty",Not Guilty,0,0
937048,6.0,71.0,30.0,"They found a recepit in her apartment timestamped correctly with the 3 items she bought, Her boss said she was prone to stealing, Torn packaging was found in a changing room with her fingerprints, An employee said she was not the one who purchased the 3 items",Not Guilty,0,0
