participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
53558,28.0,91.0,67.0,"I o,agome Mohammad did buy a tank of gasoline and buirned the building on fire. I think he tried to plea not guilty but there were too many coincidences. Arson is a serious crime but murder is more extreme and I believe he got charged as guilty. I think Mphammad [robably tried to act the part of innocent but his lack of good character effects the actual effect that played.",Guilty,1,1
53558,18.0,61.0,66.0,I believe Mr Johnson already has the background of falsifying documents so he probably used that to go down another slippery slope of crime. Travelling with a big group of vulnerable immigrants seems suspsicious and wrong. HE does not seem like the prime leader of the human trafficking seem but it seems like he got roped into it and he is guilty in my opinion.,Guilty,1,1
53558,14.0,62.0,37.0,I don't know if I believe he is guilty beyond a reasonable doubt. If he has failed to pay his taxes he might be in a hard financial situation and that is why he sold his boat. Though it is pretty suspicious the sum of money that was exchanged. On the other hand though there was other fingerprints that did not connect to him and things may not be what they appear,Not Guilty,1,0
53558,20.0,67.0,7.0,"I don't think she is guilty of this crime, all her testimonials were with great colors and she doesn't have any hard proof other than what somoeone thoutght they saw. Her fingerprints or character don't match the crimes. ",Not Guilty,1,0
53558,19.0,46.0,24.0,I don't believe he shot the gun. If there were reports of someone across the street lying and waiting he was most likely ann oyed with the noise and wanted the party to end so they thought irrationaly and stopped the noise by causing chaos. Especially sinve the 911 cal seemed aggrivated over his party. I do not belikeve he is guilty.,Not Guilty,1,0
53558,24.0,48.0,29.0,I believe she is not guilty and if someone made a fraudulent business then they would probably be able to frame another business owner. IF she was never seen or heard of then there is no real accounts pointing to her and the documents don't include anything about her.,Not Guilty,1,0
53558,30.0,67.0,86.0,"I think he was driving under the infuence and killed an innocent life of a 7 year olf. HE we nt to go get wine and want thinking rationally an then he started driving horribly and hurt others and he is guilty
",Guilty,1,1
53558,22.0,42.0,78.0,"I believe she did kidnap the baby because of all the evidence about her, IF there were eyewitnesse and the DNA matched she is guilty.",Guilty,1,1
53558,2.0,15.0,38.0,I believe that she is not guilty because she is seen to hang it back up. Why would she be guilty if she put it up instead of  steealing in in the dressing room plus no fingerprints match,Not Guilty,1,0
53558,6.0,18.0,12.0," I believe that she did steal the target tems because he hands were all over the packagomg only because there waas so much evidence. Also if it wasn't her why would she not report it. I also dont believe the cashier because she sees hundreds of people every day.
",Not Guilty,1,0
