participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
911759,28.0,65.0,54.0,I was confused on the prompt in all honesty,Not Guilty,1,0
911759,19.0,68.0,58.0,"Mr. Andersons house was located on one side, while the house where the gun was fired was located on the opposite side. The party resided in between the two. Mr. Anderson may have called his across the street neighbor to take care of the loud party after he had called 911 saying he would do it himself if they didnt.",Guilty,1,1
911759,14.0,91.0,91.0,"Tyrone sold his sailboat for $43,000 and the money he recieved may explain the other fingerprints on the enevelope. He then gave said envelope to the person to bribe them for thier vote. ",Guilty,1,1
911759,20.0,52.0,29.0,Ms. Clark may have accidentally not scanned an item before and that is what the other customer saw. She was at the right place at the wrong time. There must have been at least 2 other people checking out customers as well at the same time as her. ,Not Guilty,1,0
911759,2.0,85.0,16.0,I imagine that Ms. Armstrong went into the fitting room with the dress and while she was trying it on maybe noticed a snag or a loose string somewhere and cut it off which would explain the scissor sound. She then hung it back up after trying it on and left. ,Not Guilty,1,0
911759,24.0,74.0,67.0,"Ms. Franklin was running this fraud mortgage company, but from a distance. She had others do the dirty work, like being in the office while she was able to keep control of her other 2 companies. Her fingerprints were on the paper because she had been given it to look at and approve, but someone else dealt with the rest. ",Guilty,1,1
911759,18.0,98.0,98.0,"Mr. Johnson reached out to the victims in Mexico using a burner phone. He then created fake identification for them. He picked them up, drove them across the border and then took them to the rest stop to meet the other traffickers. While exhanging the money for the victims Mr. Johnson must have dropped a soda can. When he realized people were on to him he got rid of the burner phone. ",Guilty,1,1
911759,6.0,94.0,85.0,Suspect went into the dressing room with the hat and the jacket to get rid of the theft devices. She then put them off after they were disarmed. She went and bought the other things she needed and then left the store. When she got home she put her grocereies away and threw away the reciept. ,Guilty,1,1
911759,22.0,89.0,89.0,"Ms Garcia stole the baby and then to not be at that place when the alarm went off she went to visit someone else. She either put the baby in the said bathroom or hid it somewhere else when she ""visited"" the other patient. Then when she saw fit and safe she retreived the baby and left the hospital with the said baby in her arms. ",Guilty,1,1
911759,30.0,91.0,42.0,The suspect Mr. Joval rented the car and took it to the wine bar and while he was inside taking the selfies and drinking the SUV was stolen and then used to kill and harm the people on the sidewalk. Mr.Jovals handprint was found on the car becasue of his earlier use. ,Not Guilty,1,0
