participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
216089,18.0,100.0,69.0,"Mr.Johnson was murdered, he mistreated illegal immigrants to work for him by blackmailing them and their families, a lady said she saw him giving an envelope to a van full of immigrants. ",Guilty,0,1
216089,30.0,100.0,50.0,"Mr.juval is accused of spoeeding and hitting pedestrians that caused 3 adults and one child to die. The cases against him were that he was at a wine bar 2 minutes away from scene,has a past of threatening construction sites, and some lady thinks it may have been him in the driver seat.",Guilty,0,1
216089,2.0,92.0,0.0,"Mrs.Armstrong was accused of stealing a $1,200 dress and was accused by saying taht she ripped the tag off and showed the dress in her purse. The evidence against this argument is very small. Her minister said that she is not the type to do something like that, real evidence showed her putting the dress in the rack, and the oinly one accusing her is the employee who heard sciccors  being used.",Not Guilty,0,0
216089,6.0,99.0,30.0,"The defendent is accused of stealing a cap and jacket from target and she walked out with it and bought peanut butter,bread, and raising. Police found that their was a target receipt of the items she bought but noit the cap and jacket. The emplyee said she doiesnt think it was her who bought said items, but her former emplyee thinks shes prone to stealing. ",Not Guilty,0,0
216089,20.0,91.0,3.0,"The defendent Clarke is being accused of freebagging"" meaning she would put items in bags without paying for it. The only eveidence is that the clothes taht were missing were found being resold. However their is no camera evidence or people who spoke bad on her character except one lady who ""thinks"" she saw her not scanniung items. """,Not Guilty,0,0
216089,22.0,96.0,84.0,"The defendent Ms.Garcia is being accused of kidnapping a baby while the mother was sleeping. Digital evidence shows her leaving the hospital with a baby and also having her fingerprints on the emeregency door of the hospital. Her coworkers said that she is a very truthful person and that when the alert when out for a missing babay, she was helpiung another patient.",Guilty,0,1
216089,19.0,79.0,3.0,"The defendent Mr.Anderson is accused of shooting through his window to a loud party that caused 2 to be injured from the beer and glass breaking. He made a phone call prior for the police to do something about iut and quote said""iof you dont do something about itthen I will"" his neighbors said hes not a violent guy and also that the bullets didnt match the ones being fired. One neighbor testified taht a house next to Mr.Anderson has a man who was seen pointing a gun out.",Not Guilty,0,0
216089,24.0,91.0,14.0,"The defendent Ms.franklin is being accused of fradulent activity on having a fake business that had 200 homeowners use her company for their mortgage that basically stole 3million dollars from them. Not much eveidence, since her emplyess siad she seems honest and that when they looked at her taxes and business she only had 2 and their was nothing bad on them. The people taht work in her busiluing also said they have never seen her before. ",Not Guilty,0,0
216089,14.0,94.0,31.0,"The defendent Mr.JAckson is being accused of bribing a zone offical since hes in the elkction, the evdience formed was that there was $50,000 in an envelope taht a witness said she saw Mr.Jackson handing it to the offical. It was also confirmed that he sold his sailboat for $43,000. And he doesnt alwasy pay his taxes. However, the DNA of the envelope did not match Mr.Jackson",Not Guilty,0,0
216089,28.0,71.0,83.0,"The defendent  Mr.Farooqui is being accused of first degree murder that was led by him burning a building taht killed a homeless man. The evidence against him was that he has a receipt of 5 gallons of gas that was the same as the ones used for teh fire, no fingerprints,people say hes no law abiding, and a women saw him carrying the gas right before the fire happened. ",Guilty,0,1
