participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
839266,18.0,78.0,44.0,"I imagined at the scene there being a soda can, and then maybe the can was swabed to test whos DNA remained on the can. I also pictured the exchange of the envelope as Mrs. Johnson described. Lastly, I pictured the visa cards that were promised.",Guilty,1,1
839266,19.0,77.0,87.0,"I imagined a house party late at night and then I also pictured the Anderson house along with the neighboring house. I pictured what direction the bullets may have been coming from based off of the information presented about the matching of the bullet holes. I also imagined victims being injured from the shattered glass. I also played in my head what the Anderson 911 phone call recording may have sounded like,  envisioning a mans voice angry.",Guilty,1,1
839266,6.0,86.0,97.0,"I imagined the woman in the changing room ripping off the packaging and leaving them crumpled up in the corner of the room. I then pictured her putting on the hat and coat, and proceeding to check out the three items listed on the reciept. I also pictured police officers searching her apartment looking for the receipt, time stamped with the according good items.",Guilty,1,1
839266,2.0,88.0,10.0,"I imagined security footage of the woman walking into the fitting room with the dress, and then later leaving the fitting room with the dress in hand and placing it back onto the rack. I also pictured the 1,200 price tag. The dress in my mind was teal.",Not Guilty,1,0
839266,28.0,85.0,61.0,"I imagined the man carrying the 5 gallon gas can with his head down walking down the street near the scene. I also pictured where the homelss man may have been, under a stairwell. I also imagined officers testing for finger prints, and none matched.",Guilty,1,1
839266,30.0,35.0,30.0,"I pictured a busy street with shoppers and tourists in a beachy area, during a farmer's market when the SUV started to speed down the street. I pictured people running around frantically, parents trying to save their children from getting hit by the car. I also pictured the man accused grabbing the door handle of the SUV. I also pictured officers going throught the accused mans phone looking for photos taken at the exact time the SUV sped down the street.",Not Guilty,1,0
839266,20.0,64.0,3.0,"I imagined the employee bagging items from a conveyer belt, maybe a king sooeprs, ringing them up on the ipad and then placing them into the bags for the customer to take home. I pictured the customer standing behind in line looking puzzled as she claimed to have seen the accused woman bagging items without first ringing them up. ",Not Guilty,1,0
839266,22.0,63.0,92.0,I imagined a hospital similiar to ones you see in the movies. I pictured the women accused  changing into nurse clothes in the bathroom before kidnapping the new born baby. I pictured police officers reviewing the security footage.,Guilty,1,1
839266,24.0,51.0,45.0,"I imagined the office in the fake company and there are about 8 people in the room, but not Mrs. Franklin. I also pictured her computer and spread sheets recording different payments but nothing matching the fake company transcripts, just the two legitimate businesses she owned.",Not Guilty,1,0
839266,14.0,41.0,48.0,"I imagined the exchange of the sealed envelope with the money inside, I also imagined the envelope being tested and the finger prints do not match what was on the inside.",Not Guilty,1,0
