participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
564906,30.0,57.0,21.0,"someone else had juvals car. Of course his fingerprints would be on his car door, a witnewss sauying maybe him is circumstantial and not good enough. Only real concrete evidence is a selfiew showqing juval somewhere else at the time of the crime, he is innocent",Not Guilty,1,0
564906,19.0,67.0,47.0,"Definitely hard to say. When infgluencing a jury, his chat with 911 brings up suspicion, but only that. He could have another gun that isnt registered. He could have also moved to another place to fire his gun, reputation is reputation",Not Guilty,1,0
564906,22.0,83.0,96.0,evidence expert confirms cameras saw her leaving with a baby is really ll you need. Witness nurse and community leader's testimonies dont mean much at all.,Guilty,1,1
564906,24.0,34.0,29.0,"im just wonderin g who her employer is. Someone in the fake company? If so, that is the only evidence that would direcvtly tie her to the fraud.",Not Guilty,1,0
564906,28.0,59.0,91.0,yeah he is screwed,Guilty,1,1
564906,18.0,78.0,91.0,"                                                         guilty, only thing not linkinbg him is his phone, probab;y has another phone, everythig else buries him",Guilty,1,1
564906,20.0,50.0,19.0,need more evidence for an actual case,Not Guilty,1,0
564906,14.0,58.0,46.0,"Not great for him, not terrible either. Clerk witness can be uncertain but still is important especially with the fact he sold a boat for 43000. Need more info from the person he bribed,",Not Guilty,1,0
564906,2.0,59.0,22.0,"                                                                                                                                                                                                                                                                                                     funn theopry that she had a knock off dress in her bag and replaced it with the 1200 one. Can yhey prove it, no. Sound of scissors is dumb, camera evidence saves her here",Not Guilty,1,0
564906,6.0,37.0,59.0,"what kind of target doesnt hav e a million cameras? with btorn packaging, if there is footage of him going in there with the clothes, and walking out wearing it hes for sure guilty, hes probably guilty anyway but come on",Guilty,1,1
