participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
367155,18.0,90.0,89.0,pMr. Jphnson seems to be a high profile human trafficker given thhis previous convinctions too. I imagine he has a fleet of drivers working for him who he sends to th emexican border on low security areas to pick up people he has promised better lives to. He convinves these people that if they cross the border on foot they woll be picked up by one of his workers then taken to him so they can make a living. He makes it seem like a work opputunity to convince them to cross the border then get in the van his men are driving. Mr. Johnson uses the information he got through this communication to learn about these immagrants families so he can exploit them for cheap work with out any push back and he threatens their families. ,Guilty,1,1
367155,14.0,90.0,67.0,"Mr. Johnson is on a board that is debating the zoning of a district, there is one very pivotal vote that he knows will swing the majority in his favor. He realizes a few weeks before the vote that to ensure his proposal wins he may have to bribe this voter. This then causes Mr. Johnson to sell his sail boat for 43000 in order to quickly raise the funds for this. He then gets togther the money and puts it in an envolope, but he knows this may be investiagted so he has one of his buddies lick it so it can be sealed. He thinks he is home free, but he is spotted at the day of the vpting handing this voter the exact same type of envolope that he put the money in busting his plan. ",Guilty,1,1
367155,20.0,67.0,24.0,"It is likley that Ms. Clark may have mishandled a few customers items, but she is not freebagging on purpose. Ms. Clark is just trying to be an honest employee at this job that may have made a few mistakes. With all major evdience against her exept for one customer testimonial it is likley she is not guilty.",Not Guilty,1,0
367155,22.0,38.0,41.0,"Ms. Garcia was visiting her friend in the hospital, when she first walked in she stopped by the bathrooms in front of the emergency room hence the DNA. Then while with her friend the alarm goes off alerting of a missing new born. Not long later she left the hospital with her friend and her new born beign completely unrelated to this. ",Not Guilty,1,0
367155,19.0,80.0,30.0,"There was a huge house party being thrown just down the street from the subject, this party distrubed the whole street as they had callers such as the subject calling very irate. The continuos noise eventually sent a neighbor to their breaking point as they fired a bullet at the party. This was confirmed by an eye witness along with the fact the bullet doesn't match those from the suspects gun.",Not Guilty,1,0
367155,28.0,82.0,86.0,"Mr. Farooqui went out bought 5 bugs for kerosine, filled them, then went to this building which he doused then set on fire. He was wearing gloves in order to not leave fingerprints .",Guilty,1,1
367155,6.0,92.0,94.0,"The suspect went into target found the clothes they wanted to take, went into the chainging room taking off the tags then waerign them around. They then went and got they groceries they needed and bought those while wearing the stolen clothes out of the store.",Guilty,1,1
367155,24.0,79.0,85.0,"In addition to her 2 real companies Ms. Franklin got greedy, she hade a scam selling morgage refinacing options to homeowners in her area while not actually being connected to their morgage. She was only a part of this opperation though, the fale office had multiples employees going in and out of it that weren't her. These were employees managing these scams rather than working with morgage companies. ",Guilty,1,1
367155,30.0,85.0,25.0,"The suspect was doing a wine tasting when targedy struck, someone drove down a walkway thorugh crowds of people taking multiple lives. While the suspect has a history and there is a matching palm print on the door of the car there is undenialble evudence of the suspect being elsewhere when the events took place.",Not Guilty,1,0
367155,2.0,92.0,6.0,"Mrs. Armstrong went into the story tried on the dress, didn't love it so she went hung it up then left. The siccors and the anti theft tags in the cahnging room are from an other customer.",Not Guilty,1,0
