participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
79769,19.0,44.0,56.0,I imagined sitting in a brown room looking at two desked on with the procuter and one with the defendant and sitting next to people listening to the story try to figure out what happened,Guilty,1,1
79769,18.0,77.0,94.0,With this case I imaging and older man that has landed and property wanted to make money by trafficing people to work for free and profitig off other labor I imaged that there many not be alot of witnesses under these circumstances and that the defendant would be try to find a loop hole to what he may have done,Guilty,1,1
79769,6.0,56.0,48.0,With this case i am thinking of a college age girl that went into target to get grocierys but then sawa coat sh eliked that was too expersive and something she didnt need but wanted so instead of buy it she stole it,Guilty,1,1
79769,28.0,55.0,54.0,"This case I am imaging being complicated because of the evidance- although there was a eyewitness she said it looked like him however there was no figure prints or anything that match this man and there are other reason someone could be buying gasses, however I still think this to be suspisio that he it was a hirded for setting the fire that ended up killing a homless man",Guilty,1,1
79769,30.0,61.0,92.0,"I think this case it pretty stacked agaist him because of his past and location at the whine bar, this could make sense for the alcholo probably cause for hime to be reckless driver and have sevier emotions that cause him to hurt people people, I think it normal for a person who jumped out of theway of the car to not know if it was him or not best of the adrenialine and the fact it probably happened very quickly
",Guilty,1,1
79769,14.0,54.0,42.0,"I think that because it sound like the dfendant has money trouble and even after selling his sailboat there is still 7000 missing so there is a possiblity-id have to look more into his finiances in the past but even with no DNA on the envople it move me way from thinking it was him
",Not Guilty,1,0
79769,20.0,67.0,55.0,"This case o think it sound like a older middle age women and she may have tsole the ideas but theres no sold eveidence- i though preist werent allowed to talk about other when they may have come to there that could be werong and her DNA was not o the idas that make me think she may have not done it
",Not Guilty,1,0
79769,22.0,53.0,92.0,I imiagned a women walking into the hospitail dressed as a nurse when she is defeinity not one taking a baby and leaveing this is very deliberate adn she seem guilt if DNA and security video are apart of the evidence,Guilty,1,1
79769,2.0,54.0,37.0,This i think somone else may have stole somthing but teh store clerk eyes were on her because of how much the dres was because it there video of her going into the fitting room and and leaving the fitting rrom with the dress and putting it back she did not do anything wrong cause she never left the store with it and there is no actual fotage of her cutting teh secuity tag,Not Guilty,1,0
79769,24.0,58.0,47.0,I think she may have beem up to somthing but if we could not find any evidance on paper and her empolyers trust were the money is then I  feel there should have been more of investgation with mor detail before this came to trial because I can see how maybe mrs clarke did somethig wrong there just nto that much evidance,Not Guilty,1,0
