participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
582871,14.0,66.0,69.0,"man secretely transporting money in an envalope behind the companies back long term scheme  tried his best to keep it hidden
",Guilty,1,1
582871,6.0,55.0,65.0,"the lady ripped off the tags of the jacket and hat making sure looking arounbd her to make sure no one was looking, then she went to try on the jacket in the fitting rooms coming out wiuth it on without the worker seeing and then she went to fasrtly but sauddely buy the grocie istems, goes to checkout, pays for her things, then leaves, ",Guilty,1,1
582871,30.0,90.0,78.0,"the defendant spent his evening at a bar drinking a lot of wine and then proceded tgo get in his car, using past anger and heigghtned emotions from being drunk he proceded to drive as fast as possble throught he crownb of people then ultimetley driving off aS try and not get caught
",Guilty,1,1
582871,2.0,84.0,3.0,"mrs armstrong went into the store, picked out the dress to try on, simply wqent into the fitting room to try it on,came back out without the dress on and set it on the rack to giive back to the store",Not Guilty,1,0
582871,28.0,86.0,59.0,"the defendent was walking past the building with a jug of gas in his hand as he saw the homelessman and proceded to spray the gas everywhere and light the building on fire
",Guilty,1,1
582871,22.0,64.0,51.0,"the defedant had a plan prior to going into the hosdpital, she has a second p[erson help her carry out this plan with her who was going to disdapaer after the whole situation went down, the dfedent gets top the hoswp[iutal has her helper go to the flooor of th abbay while she goes to visit"" someone on a different floor and while her helper was taking the baby she went to the restoroom as to not be seen whiule the crime wasd occuring the helper hyanded the baby off to hger while she was leaving the hospital",Guilty,1,1
582871,19.0,51.0,3.0,"a loud party was happening next door to the defendent, it got him irrated and worked up leading him to call 911 and make a complaent, but his neighbor nexct to him was even more made scererltly, the neighbor deiced to shoot into the window of the party becauise he was spo angery at the kids throwing the party, no one saw him tho because he kept himslef fairl;y hiden from witnesses",Not Guilty,1,0
582871,20.0,48.0,4.0,"the dfednent is a good worker wqho rings up every itema nd bags for costyumers everytime she is on the clock, a jealous co worker decides to sabtodge her and ecuse her of  embbelezement to attempt to get her fired",Not Guilty,1,0
582871,18.0,80.0,66.0,"the defendent has been conducting this opperation secretly for a verty long time, doin g everything possible to try and keep it under wqraps, usiung immagrants to make money and conduct human trafficing, the defedent felt no other chocier then to proceed in this operation, being the ieasted wqay for hiom to tmake money, multiple times almost egttting caught on by law enforrement, although he was pretty good at hiding eveyrthing ",Guilty,1,1
582871,24.0,78.0,21.0,"the defedneant created a cover up coompany to run and made it look very real to the public as well as her costumers, she made this company in order to runa scheme without getting caught. her goal was to make a lot fo money easily. she did everything in her power to make the company and the promise she made look nreral, ",Not Guilty,1,0
