participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
607266,24.0,81.0,29.0,I imagined police coming into her home while she is sitting at her kitchen table. I imagine people showing her the evidence of the finger prints. The woman is very distressed. She claims she is innocent and instead was tricked by the same company.,Not Guilty,1,0
607266,14.0,51.0,71.0,I imagine that there was footage of mr jackson handing the envelope of cash to someone. I imagine investegators were hired to find out that he sold his boat prior to handing off the money. All of this evidence is very suspcious but mr jackson does not own up to any crime.,Guilty,1,1
607266,6.0,76.0,74.0,"I can picture this woman going into the changing room taking all the tags and packaging off of the clothing and then wearing the outfit out of the store. Then i can imagine her going to the grocery store and buying the food in this outfit. Although someone testified the woman in the store was not the woman being accused, I think the fact her finger prints on the reciet prove that she was the one buying the groceries.",Guilty,1,1
607266,22.0,36.0,61.0,It doesnt make sense that someone claimed to have seen her if Patty Garcia was in disguise as a hospital employee. I imagine she did take the baby from the mother and ran out of the hospital with it.,Guilty,1,1
607266,2.0,76.0,41.0,Although there is not enough evidence for this case to be solved I can imagine this women taking multiple clothing items including two or more dresses back to the fitting room. She could have stolen one and still had another dress to hang back up when she walked out. ,Guilty,1,1
607266,28.0,52.0,100.0,"I imagine that this man did not want to be caught for burning down this building so he wore some type of gloves to protect himself from being identified. I can picture him buying all the necessary tools and weapons he needed to commit the murder, thinking he wasnt going to get caught.",Guilty,1,1
607266,30.0,53.0,60.0,I imagine that this man did commit the crime. I can pictture him going to the bar close to the scene and taking selfies to make it look like he was there and then goingstraight to the car and driving into the shoppers/,Guilty,1,1
607266,20.0,62.0,44.0,I imagine investegators and police officers on this case going to check footage and not finding enough evidence to prove she was freebagging. ,Not Guilty,1,0
607266,18.0,66.0,97.0,I can totally imagine this man being charged guilty. Just because he doesnt have phone records that match up doesnt mean he wasnt communicating from another device or from some other source.,Guilty,1,1
607266,19.0,58.0,100.0,I imagine this guy shot his gun without the intent of hurting anyone but to stop the party and scare everyone away. Because the party was so loud and no one was coming to end it he shot his gun at the glass so that people would leave.,Guilty,1,1
