participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
556877,2.0,29.0,69.0,I imagined something super cool and informative.,Guilty,1,1
556877,18.0,86.0,55.0,"I imainged that the case did not go very well for the man, and he is most likley fucked. ",Guilty,1,1
556877,14.0,92.0,97.0,"The way that I imagined the case is that the man got fucked from the start, they found his dna all over everything and the evidence was overwelming. ",Guilty,1,1
556877,28.0,54.0,91.0,"I think that the case, like all the others went badley, I mean they found the no fingerprints, but that shit couldv'e been burned off from the fire, so I would say that this man is fucked.
",Guilty,1,1
556877,24.0,56.0,12.0,"I would assume that this women is distraut, and that she probably didn't dp anything. There is no real evidence against her and she is prob chillin. ",Not Guilty,1,0
556877,22.0,6.0,23.0,"There is no real evidence aginast thius women, she was in the hospital and on a different floor and had a baby in her arms. There is no evidence that its the stolen baby, and it wouldnt be wierd for her dna to be in the bathroom. So. ",Not Guilty,1,0
556877,6.0,17.0,44.0,"I think that there is no real evidence aginst her unless they saw her leave the store with the stuff, i mean I find it hard to believe that a random cashirere that prob hates her job could indentify one person\ oiut of the thousands they see everyday. ",Not Guilty,1,0
556877,19.0,47.0,29.0,"I think its just the circumstances, he did not match anything, and ofcourse the bullet came from near his house as he was close to the party. ",Not Guilty,1,0
556877,20.0,8.0,1.0,"this is a stupid case, there is no evidence, case dismissed. ",Not Guilty,1,0
556877,30.0,93.0,17.0,i mean if it really shows that he wasnt there durting the attack how could it be possible that he commited the act. ,Not Guilty,1,0
