participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
83890,24.0,100.0,60.0,"The women was found to be telling people that if they refinanced their house they would be able to save a lot of money, and after a long period of time the people in which did so had gave almost 3 million dollars to this fake company."" The people in an actual office next to the fake company never saw the woman in her office and her computer was never tied to anything related to this fake company. Her employer stated that she was a very honest women but the only thing that was found was her fingerprints on a collected tax document from the fake company. """,Guilty,0,1
83890,19.0,54.0,12.0,"Michael Anderson was accused of firing a bullets into a window of a party in which injured two people because of a broken bottle that was shattered. That night, 911 dispatch had a call from Michael explaining that if the cops did not do anything about the party he would, but during this night a woman at the party saw someone with a firearm at an open window that was across the street from Anderson's house. Neighbors claimed that Michael was a non-violent person, and the bullets in which were test fired from the only gun Michael owned did not match those of the ones that were in the lawn of the party that this incident occurred at. 
",Not Guilty,0,0
83890,20.0,52.0,25.0,"The woman was accused of free bagging in which she was bagging items that had not been rung up and getting paid. A customer in the past recalled a time in which she saw Mrs. Clark bag items for a person before her in which had not all been rung up, but the incident of Mrs. Clark free bagging was never caught on security footage. In addition, an expert tested for fingerprints on all of the recalled items that may have been freebagged, and none of them matched up to Mrs. Clark. Her priest also dictated that she was a very honest woman. ",Not Guilty,0,0
83890,2.0,65.0,49.0,"Wendy was accused of concealing merchandise in a fancy department store in which she would cut off anti-theft tags in fiting rooms, as well as being accused of hiding a 1,200 dollar dress in a side bag in which she carried into work. The evidence provided shows a time in which Wendy was seen going into the fitting room with the dress, but then later hanging it back onto the rack in which it came from and an expert was not able to identify if the fingerprints on scissors found in the fitting room belonged to Wendy or not. Wendy's minister provided that she was a very trustworthy woman, but a dress clerk said she identified Wendy as being the woman who she said cutting off the anti-theft tags in the fitting room. ",Guilty,0,1
83890,18.0,100.0,100.0,"Mr. Johnson was accused of sex trafficking in which he hired workers from mexico to work for him with the promise of free transportation and visas. Mr. Johnson would send these workers to the border to pick up individuals  and drive them to highway rest points to once again be trasnporte to other human traffickers. A women stated that she saw Mr. Johnson hand a letter to a person in a van with other individuals at one of these rest points, and a soda can was found next to a rest point with Mr. Johnsons fingerprints on it after a van drove away once a patrol car approached them. No evidence was found that Mr. Johnson had communications with people in Mexico.  ",Guilty,0,1
83890,6.0,100.0,88.0,"Mrs. Michelle was accused of stealing a down jacket and fleece cap from a target in which she went into a fitting room, took all the clothes out of their packaging, and then wearing them to buy other various items. Evidence found fingerprints of Mrs. Michelle on the ripped packaging in the fitting room, and Mrs. Michelles ex employer stated her to be prone to theft. Police also found a reciept showing a time stamp of Mrs. Michelle purchasing the other various items of bread, raisins, and peanut butter at the same time of the theft, but a witness cashier states that she did not purchase those things. ",Guilty,0,1
83890,30.0,73.0,62.0,"Montel was accussed of driving a rented SUV among a strip of people in which resulted in the death of 3 adults and a seven year old boy. Evidence that was testified by a person who was knocked over by the van during this time stated that it could have been Montel in the SUV, but they could not tell. An expert found that a palm print matched that of Montel's on the driver side door, and Montel had also been accused 5 years ago of threatening coworkers at a contrustion site. Lastly, Montel's phone also showed that he was at a wine bar 2 miles away when this incident occurred. ",Guilty,0,1
83890,14.0,57.0,57.0,"Tyrone was accused of bribing a zone official by giving them an envolope of 50,000 dollars. The evidence shows that the fingerprints of the bribed envolope on a sealed flap did not come back to that of Tyrone, but there was evidence of him selling his 34-foot long boat a couple weeks prior for 43,000 dollars. Another person saw Tyrone handing the same type of bribing envolope to another zoning official before the event had started, and Tyrone was also failed to pay his taxes the year prior. ",Not Guilty,0,0
83890,22.0,37.0,71.0,"Patty was accused of kidnapping a baby from a hospital from a patients room. The evidence provided by a nurse testified that she saw Patty visiting another patient on a different floor when the alarm was sounded that a baby had been stolen from the  maternity floor. Security cameras show Patty leaving the hospital with a baby in her hands, as well as her DNA matching to other DNA found in the bathroom near emergency exit doors. In addition, a friend of Patty's testified that she was a truthful and trustworthy person. ",Guilty,0,1
83890,28.0,82.0,100.0,"Mohammed was accused of first degree murder in which he burnt down a building that contained a homeless man in which killed him in the process. The evidence provided is that Mohammed's former employer stated that he was not a law-abiding person, and a reciept was also found in the home of Muhammed for a 5 gallon gas can of the same fluid that was found in the fire. Lastly, a person testified seeing Mohammed carrying a gas can near the buliding before the incident, but none of his fingerprints were found at the building. ",Guilty,0,1
