participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
517718,6.0,92.0,92.0,"I imagined the juror finding the defendent guilty as it is obvious of the crime they committed, as well as DNA evidence to support the case. I imagine witnesses in the courtroom to be those who worked in the store or happened to be nearby. I also don't imagine the court room being too tense as the crime is only petty theft.",Guilty,1,1
517718,18.0,51.0,57.0,I imagine the juror to find the defendent guilty again. Mr. Johnson is being convicted of serious crimes and has already committed frauds himself. The soda is enough evidence and the woman testifying to lock up Mr. Johnson. However I don't see this case as harsh in punishment as none of the victims themselves have testified against Mr. Johnson.,Guilty,1,1
517718,24.0,68.0,75.0,I would find this person guilty as they have no proof of this so called company and they stole the money away from simple people trying to keep their money safe. I imagined the room to be tense as the juror would most definetly find the defendent guilty.,Guilty,1,1
517718,22.0,52.0,90.0,I would imagine the juror would find the defendent guilty. There is enough evidence to convict Ms. Garcia of stealing the child. Her fingerprints matching an emergency door is very suspicous and I can't help but imagine her own friends being witnesses in court against her. ,Guilty,1,1
517718,30.0,100.0,100.0,Mr Juval has a staggering amount of evidence against him and should be convicted and locked away. Mr Juval commited a unforgiveable crime of drunk driving which in turn lost the lives of others. However with or without drunk driving involved it appears that Mr Juval purposely ran over the people aroun him as he swerved. ,Guilty,1,1
517718,20.0,52.0,42.0,"I believe the defendent should not be guilty as there is evidence that states that her fingerprints don'
t match hers. Her Priest goes out to say how honest of a person she is and the evidence that her fingerprints don't match is enough to find her not guilty.",Not Guilty,1,0
517718,19.0,53.0,40.0,"I would find Mr. Anderson not guilty. Although bullets were fired in front of his house, the only gun that was fired the bullets do not match. He is claimed to be a peaceful man and likely would not commit such a crime. Even if he said he would do something about it doesn't neccisarily mean he was going to shoot up the place. The bullets not being his is enough evidence to keep Mr Anderson out of jail.
",Not Guilty,1,0
517718,28.0,58.0,68.0,I would find the defendent guilty as there is no alubi to the gas can being bought. The fire likely burned away any finger evidence spots Mr F. could have touched. Sadly the eyewitness and gas cans are enough here to put him away.,Guilty,1,1
517718,2.0,49.0,49.0,Prefer to answer another.,Guilty,1,1
517718,14.0,54.0,54.0,"I would find the defendent not guily as they were simply putting the down payment for his new boat, not altering the voting areas.",Not Guilty,1,0
