participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
68653,20.0,77.0,5.0,"I imagined an old lady stealing items at the self checkout counter and putting it in a bag with a very panicked expression on her face. The 20ish year old girl right next to her wasd looking at her with a judgy expression on her face. After finally paying, she quickly rushed out of the store clutching her bag close to her and eyes darting around.",Not Guilty,1,0
68653,19.0,8.0,36.0,I imagine a very loud party with a bunch of teenagers. Mr Anderson in the house next door seems annoyed and complaining to his wife and calls 911 with a noise conplaint. He is very annoyed. He tries to go to sleep or something (not shoot down the party). The hosue across from the party has people aiming a gun at the party and shoots.,Not Guilty,1,0
68653,22.0,57.0,81.0,I imagine Mrs. Garcia having certain mental problems etc and rushing into the unit with the babies and stealing one and running out and putting the baby in her car. SHe comes back really fast in about 20 seconds just so that she is back in the hospital visiting a patient in a room above right as the kidnapping is reported so that she can have an alibi but a strand of her hair got caught in the emergency door in her rush showing the DNA evidence.,Guilty,1,1
68653,2.0,62.0,28.0,I imagine the accused person trying on the dress in the room finding the scissors and maybe playing around with it and then leaving it there and going out of the dressing room and hanging it back up on the rack. She then left the store and someone else could have come in to the same dressing room and done what happened to the dress then.,Not Guilty,1,0
68653,24.0,67.0,10.0,"I imagine a fraudulent mortage  colelcting business running with no involvement from Mrs. Franklin. She might have had her fignerprints implanted onto one of the cards to put blame on her but because there is lacking evidence, I dont think she is involved.",Not Guilty,1,0
68653,14.0,74.0,64.0,"I imagine that he did commit the crime where he used the 50,000 dollar bribe and handed it to the zoning vote guy in his favor due to his sudden boat selling which he sold to make the money for the zonig vote. He also failed to pay his taxes which clearly means he needs the favor and the witness probably saw him giving the paper to the zoning vote guy.",Guilty,1,1
68653,28.0,33.0,67.0,"I think he was wearing gloves and bought the gas can the day before and carreid it to the building and then lit the building on fire. Someone from some organization was probably paying him to do it because his ""former"" employer might mean he doesnt have a job and he isn't law abiding.",Guilty,1,1
68653,18.0,82.0,74.0,I imagine he is involved and forges false identification for his trafficing people and drives themn from the border to the spots and he was drinking soda which he dropped at one of the rest stops and he was giving the false identification documents to other people in his envelope he was seen hangding out.,Guilty,1,1
68653,30.0,49.0,49.0,"I don,t remember I accidentally clicked it before I could read it.",Not Guilty,1,0
68653,6.0,89.0,60.0,Mrs mitchell stole the clothes after removing packaging in the dressingroom as she is also prone to theft and then went abd bought the three grocery items she had to and quickly ran out of the place.,Guilty,1,1
