participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
160156,22.0,37.0,14.0,I imagined the suspect in this example to be visiting a different patient as owing to the testemony and potentially simply holding a baby from a friend who was at the hospital herself having a baby,Not Guilty,1,0
160156,30.0,61.0,33.0,"I Imagined the suspect being at the wine bar which is a strong alibi owing to the photos, but the despite his history of violence and forensic evidence the case feels weak",Not Guilty,1,0
160156,19.0,82.0,10.0,"I imagined the suspect waking up in the middle of the night being very angry about the loud party next door, at which point he called the police. But the forensic evidence and eye-witness testomony suggests he didn't commit this crime",Not Guilty,1,0
160156,24.0,67.0,0.0,I imagined the suspect being potentially framed by the fake company as with her current buisness records it would be easy to simply send notices from the fake company to hers in order to draw a connection between her and the fake company. Also there's not much substantial evidence besides the fingerprint on a notice from the company which isn't enough to determine guilt,Not Guilty,1,0
160156,20.0,92.0,5.0,I imagined the suspect being accused after the freebagged items discovery potentially as a scapegoat for a different employee. As there is no evidence tying her to the crimes except for a weak witness testimony.,Not Guilty,1,0
160156,18.0,75.0,88.0,"I imagined the crime occuring just as the prompt described as the evidence aganist him seems overwelming in that he had dna evidence at the crime scene, committed a crime in the past that connects with human trafficing and was identified by an eye witness",Guilty,1,1
160156,2.0,68.0,10.0,I imagined the suspect trying on the dress and returning it to the rack as the prompt described with there being very little evidence ot suggest she did otherwise.,Not Guilty,1,0
160156,14.0,42.0,71.0,"I imagined the suspect having a friend seal the bribe envelope and then going to attempt to bribe the offical, as why would the suspect ever hand the offical the bribe as per the witness tesitmony if he wasn't guilty",Guilty,1,1
160156,6.0,82.0,74.0,"I imagined the suspect stealing the coat and hat and using the rasins, bread and milk as a way to avoid drawing any attention, as the recipet mathcing the goods was found in her home as well as eye witness reports from her going into the dressing room that had torn packing material",Guilty,1,1
160156,28.0,54.0,88.0,I imagined the suspect purchasing the gas can with the intent of burning down the building and aafter being seen by the eye witness on the street burned down the building killing the man inside.,Guilty,1,1
