participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
778465,28.0,69.0,50.0,"I imagined a middle age mad getting a couple gallons of gas from a store and then late at night going to someones house and dumping the gas all along the outside of the house and then lighting it up with a lighter and leaving. I imagine the house burning down and the homeless person waking up from the inside with the entire house being swallowed in flames.
",Guilty,1,1
778465,19.0,19.0,3.0,I imagine a very loud party occuring one night and extremely angry neighbors. I imagine different people calling the cops to stop the party and then I imagine someone shooting out of their window and hitting a glass bottle and two people being injured cause an ambulance to come to the house.,Not Guilty,1,0
778465,22.0,30.0,72.0,I imagine Garcia entering the hospital to see someone on a different floor and then the alarm sounds that a baby was taken. Then I imagine Garcia leaving the hospital with a baby in her arms.,Guilty,1,1
778465,14.0,100.0,100.0,I imagine that this person sold their sailboat with the intention of using the money to bride one of the zoning board members into agreeing with him for the vote they were going to be touching on. ,Guilty,1,1
778465,6.0,100.0,100.0,I imagine Mrs. Mitchell going into a target and getting clothing items she wanted to take and then going into a changing room and taking the price tags off and then putting the clothes on. Then I imagine her going and getting other things to check out with so she doesnt look suspicious and then leaving the target.,Guilty,1,1
778465,30.0,82.0,100.0,I imagine the accused getting drunk and then trying to drive himself home and while he was driving home he got irritable about people walking in the street and he started driving on the sidewalk and tried to kill people and then he got out of his car and fleed the scene.,Guilty,1,1
778465,2.0,66.0,0.0,I imagine this woman going into the store and getting clothes and then trying them on at the same time someone is trying to steal and then leaving wityh the clothes to put them back on the rack.,Not Guilty,1,0
778465,18.0,95.0,100.0,I imagine this man paying and transporting people across the border and selling them to other people for lots of money. I imagine these people being overworked and underpaid for their duties in general.,Guilty,1,1
778465,24.0,82.0,19.0,"I imagine someone scamming people by telling them that they need to invest more in order for their mortages to decrease, when in reality they do not need to whatsoever. I think imaginge the scam continuing until they get caught.",Not Guilty,1,0
778465,20.0,47.0,49.0,I imagine multiple poeple at the store freebagging and not just Ms. Clarke although I do believe that she did free bag clothes. I imagine she took the clothes she free bagged and then donated or gave them to another store. ,Not Guilty,1,0
