participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
14646,20.0,28.0,40.0,"I imagined ms.clarke bagging the items and possibly forgeting to scan a couple of items.
",Not Guilty,1,0
14646,6.0,80.0,92.0,I imagine the lady grabing the clothes and bringing them to the changing room. Then walking out of the changing room wearing the clothes and then walking to the register to buy the peanut butter.,Guilty,1,1
14646,2.0,81.0,18.0,I can see her grabbing the dress from the rack and bringing it to the changing room. Then putting it back on the rack.,Not Guilty,1,0
14646,19.0,57.0,59.0,I can see the man grabbing a gun that isnt registered to his name and shooting at the house.,Guilty,1,1
14646,24.0,74.0,55.0,I can imagine her running the company but staying out of the building and trying to keep her name out of it.,Guilty,1,1
14646,18.0,87.0,87.0,I can see the man using a differnt device to comunicate and traffic the people.,Guilty,1,1
14646,30.0,66.0,21.0,I can imagine someone stealing his car and taking it to drive through the walkway.,Not Guilty,1,0
14646,14.0,74.0,79.0,I can see someone else being in on it and they sealed the envelope but the man still handing the bribe over.,Guilty,1,1
14646,22.0,21.0,89.0,I imagine ms garcia stealing the baby and lkeaving the hospital.,Guilty,1,1
14646,28.0,58.0,87.0,I can imagine the man burning the building down with a gas tank.,Guilty,1,1
