participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
957910,14.0,86.0,61.0,Mr Jackson selling his boat and using some money from his own bank account to bribe the offical. The  exchange happened in an offical building near the front with the front desk clerk seeing it.  This was shortly before the voting for the zoning occured. ,Not Guilty,1,0
957910,20.0,71.0,30.0,Someone came in a bought the bags that the clerk is being accused of freebagging and then sold them to a store maybe to get some money back. The judge of character is somewhat good. There is not very much evidence to accuse the clerk. If there were bank records or evidence of extra money that would help.,Not Guilty,1,0
957910,6.0,97.0,97.0,"I think she walked into the target and stole the jacket and hat in the changing room. Bought the other items to give her a reason to be in the store. The reason the cashier did not recognize her is because she was trying to hide who she was. The recipt being at the apartment shows that she was the person buying those items which makes the cashiers statement useless. Packaging in the changing room having her DNA also shows that she at least came into contact with the items stolen.
",Guilty,1,1
957910,2.0,59.0,44.0,She walked into the store and tried on the dress and returned it. Witness statement is not very trustworthy with them easily being able to mistake who the person was. The video showing her returning the dress shows that she did not hide it in her purse while in the changing room.,Not Guilty,1,0
957910,22.0,74.0,89.0,"She was shown to have been in the area where the baby was taken, when she should not be in the area. Also her walking out of the building with the baby shows that she did kidnap him. She could have been sad about something happening in her life and wanted to make it better for her or to take it out on someone else.",Guilty,1,1
957910,19.0,56.0,27.0,"If Mr Anderson was annoyed about the party others nearby could easily also be annoyed. The person with gun was seen from a different house as Mr. Anderson. Also, the bullet did not match Mr. Anderson's and it would be very unlikely for a neighbor to allow him to borrow their gun. Some else shot at the party trying to get it to stop.",Not Guilty,1,0
957910,24.0,42.0,5.0,The only evidence against her is that the neighbors are saying she did it. Her fingerprints being on the notice could be explained away by her also falling for the scam. She has no connection to the company at all.,Not Guilty,1,0
957910,28.0,64.0,87.0,Buildings do not burn down randomly. Him buying a gas can that is the same one found on the scene makes it likey he was there in addition to the fact that someone identified him a being there. His fingerprints not being there could be because him not really needing to touch anything just needing to pour the gas and lighting it. The judge of character does no help to his case.,Guilty,1,1
957910,18.0,53.0,89.0,"He could have driven to mexico not needing to text, call, or email anyone. He could also be known for making fake visa and could have potentially made some and given them to the workers. Him being identified as someone who talked to a man in the van, also with the soda can at the stop having his DNA. He could have been the one to pay the man in the van trafficking the people.",Guilty,1,1
957910,30.0,37.0,16.0,He had rented the van and was getting food at the wine place.  Having a rented van probably means he was on vacation and the selfies are to show off. The selfies also being timestamped as being at the same time and being 2 miles away shows he probably wasn't there. His van most likely was stolen when he was drinking wine and who ever stole it drove into the people.,Not Guilty,1,0
