participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
270322,2.0,2.0,0.0,"i thought about being at a lakehouse in the summer having a nice day listening to music
",Not Guilty,1,0
270322,24.0,96.0,97.0,"i thought about a women setting up a fake account and website to trick people and then I thaought about her being cuaght
",Guilty,1,1
270322,6.0,97.0,74.0,"a women walking into target sedeing items that she wanted to buy then deciding it is just easier to steal going to cvhanging room and trying on the ittems while removing the price tags
",Guilty,1,1
270322,30.0,95.0,98.0,"going out to get drinks at the local wine bar thinkinh your okay enough and safe to drivew as drivng you are not hit the kids on accident but it is reckless and a crome plus dui and vechile murder
",Guilty,1,1
270322,19.0,57.0,18.0,"the evidence is a little iffy and not very strong because neighbors could be lying and so,eome be upset about a party compared to shooting people is very diffferent
",Not Guilty,1,0
270322,28.0,27.0,15.0,"I dont beleive the evidence is very strong and it is unlike;y he would just set a rondom building on fire 
",Not Guilty,1,0
270322,18.0,82.0,84.0,"this is a very strong case with the findings of dna on can i image her being caught and being smart eniugh to not have phone records but dumb for dna match on can
",Guilty,1,1
270322,22.0,72.0,94.0,"i imagine dectectives find the she has had issues with getting pregnat or finding ssomeone to marry or be with which caused her to get upset and make a plan to kidnapp a newborn and imagine it as her own child 
",Guilty,1,1
270322,20.0,44.0,4.0,"this evidence is not strong or reliable becuase only one persons thinks they mightve seen not everything be scanned but was not even sure
",Not Guilty,1,0
270322,14.0,28.0,13.0,"i believe someone is setting him up and trying to make it seem as if he did it
",Not Guilty,1,0
