participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
879570,30.0,61.0,70.0,"I imagined that Mr.Juval was the man that committed the crime and I believe that he was at a bar before he commited the crimes, I think he did it because his statement showed motive and he also has had criminal history in the past as well. ",Guilty,1,1
879570,19.0,89.0,42.0,"I imagined that the man was frustrated about the noise and when he called 911 it showed, I believe that he was contemplating shooting at the party but never did, I believe that it was someone at the party who shot it up. I think that since the bullets did not revolt back to the neighboors gun, it could not have been him. ",Not Guilty,1,0
879570,24.0,65.0,62.0,"I imagined that this was fraud, and I think the person who committed this crime was very sneaky about how he did. The real estate agent said that he never saw the person in office so Ibeleive that he mainly committed his crimes online. ",Guilty,1,1
879570,14.0,67.0,83.0,"I imagined that Mr.Jackson saw that he was in trouble with the zone deal, he decides to sell his boat in order to bribe the offical, he got someoen else to put the money in the bag for him so his finger prints don't come up, then he goes to the offical and hands him the envelope and that is why it says that Mr.Jackson's prints are not on the envelope. ",Guilty,1,1
879570,28.0,57.0,75.0,"I imagined that this man who committed the murder was hired to kill the homeless man sleeping inside the building, I think that he is guilty of that as well. Even though there are no finger prints, he could have worn gloves, he was definitely a professional becasue he was hired and there was an eye witness who saw him with gas walking towards the building. ",Guilty,1,1
879570,2.0,47.0,73.0,"I imagined the wendy did do this, there is clear evidence that she was in the dressing room ripping off anti-theft tags and stealing the clothing. I think that she has many wiutnesses as well who saw her or caught her on camera, more than enough evidence to stay that she is guilty. ",Guilty,1,1
879570,6.0,50.0,62.0,"I imagined that she did steal the jacket, however I do not think that she bought anything I think that she just walked out of the store with the stuff on and no one batted a eye. ",Guilty,1,1
879570,20.0,29.0,19.0,"I don't think this women should be charged with anything, there is no hard evenidence that she was committing any crimes, and there were statemtns of support for the women and again no hard evidence of her tamping with unpurchased goods",Not Guilty,1,0
879570,22.0,28.0,70.0,"I imagined that the accused woman in this scenario should go to jail, She was seen visitng a woman who had just had a bay prior to dressing up as a hospital employee and walked out with a newborn child. No question in my mind that this women is guilty ",Guilty,1,1
879570,18.0,37.0,74.0,I think that Mr.Johnson did commit this human trafficking crime. He offered them sdomething they couldn't refuse witht the work visas and I believed that he used a burner phone to communicate with his connections in Mexico. ,Guilty,1,1
