participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
568532,6.0,75.0,54.0,"Ms Mitchell employeer says she was prone to theft
. There is a reciept in Ms Mitchell's Apartment for rasian bread peanut butter, and chocolate milk
 at the time of the theft
There was torn packaging in the changing room with Mrs.Mitchells finger prints
A cashier said that Mrs.Mitchell was not the woman who bought rasain bread, peanut butter, and choclate milk",Not Guilty,0,0
568532,18.0,85.0,66.0,"There was no  texts, messages, nor calls on Mr. Johnsons computer or phone to Mexico
2. Mr.Johnsons DNA was found on a soda can by a van pick ups spot that carries immigrants 
3. Mr. Johnson was previously found guilty of forgery by creating false identification 
4. A woman testified that Mr. Johnson was the one that picked up 16 immigrants in a van",Not Guilty,0,0
568532,22.0,96.0,65.0,"!. A digital evidence expert said that the hospital security camera's show Ms.Garcia leaving the hospital with a newborn baby
2. A prominent leader in the community testified that after knowing Ms. Garcia for years she is a very honest and truthful person 
3. DNA in the bathroom by the emergency doors matched that of Ms.Garcia 
4. A Nurse testified and said that she saw Ms. Garcia with another patient while the emergency alarm went off",Guilty,0,1
568532,2.0,83.0,40.0,"1. A store clerk in womens dresses says that she heard the sounds of scissors cutting in the dressing room and identified Mrs. Armstrong as the women who came ou tof the fitting room
2. Mrs. Armstrong's ministers syas that she has a reputation of truthfulness among her fellow parishioners 
3. An investigator claims that in the dressing room there are cut tags and scissors that have prints but they do not poin to nor exculde Mrs. Armstrong
4. A video of the store shows Mrs. Armstrong taking the dress in and then putting it back on the rack.",Not Guilty,0,0
568532,14.0,75.0,25.0,"1. bank statements and a deed say that Mr. Jackson sold his 34-foot sailboat for 43,000 dollars 3 weeks before the zoning 
2. A woman on the zoning committee says that she saw someone who later she identified it to be Mr. Jackson give the same type of envelope as the bribe to the chair
3. The DNA on the envelope does not belong to Mr. Jackson
4. Mr. Jackson was previosly convicted for not paying his taxes. ",Not Guilty,0,0
568532,28.0,83.0,11.0,"1. An eye witness saw someone who she later identified as Mr.Farooqui walk past the building before the crime with a gas tank. 
2. An expert said that Mr.Farooqui's fingerprints are not at the scene of the crime 
3. A reciept was found in Mr. Farooqui's apartment that had the same 5 gallon gas tank that was used to commit the crime
4. Mr. Farooqui's previous employeer said that he does not believe that Mr. Farooqui is a law abiding citizen",Not Guilty,0,0
568532,24.0,79.0,31.0,"1. Ms.Franklin's fingerprints were found on the collection notice of the fake company
2. Ms. Franklins computer showed deeds from 2 of her legitimate business and her personal tax and budget record nothing on it led to the fake company 
3. An insurance worker said they saw many people come into the office but never Ms.Franklin
4. Ms.Franklin's employeer says that she is an honest person",Not Guilty,0,0
568532,19.0,82.0,19.0,"A woman says that she saw someone carrying a gun across the street from Mr. Andersons house 
The bullet sratches on the window do not match Mr. Andersons' only gun
There was a 911 recording on Mr. Andersons phone of a man saying if you don't stop this part I will""
A neighbor says that Mr. Anderson has reputation for non violence """,Not Guilty,0,0
568532,20.0,86.0,20.0,"A customer remembers Ms.Clarke checking out a previous customer and thinsk that she did not ring up all the items 
An experts says out of the various fingerprints on the clothing none belong to Ms. Clarke 
There is no video evidence of Ms Clarke not touching buttons before a purchase
Ms. Clark's priest says that she's very honest person in the community ",Not Guilty,0,0
568532,30.0,81.0,51.0,"Selfies on Mr.Juval's phone shos that he was a the local bar 2 miles away while SUV was on the walkway 
An eye witness claims that Mr.Juval was the driver but admits that it could be someone else
Mr. Juval was previously convicted of threatning construction workers in his neighborhood 5 years ago 
A palm print on the drivers door matched Mr. Juval's ",Not Guilty,0,0
