participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
285186,28.0,52.0,76.0,Mr Farooqi was seen at the incident of the crime with a gas canister. A reciet was found in Mr Farooqis home for a 5 gallon gas canister of the same type. Mr Farooqies employer testified that he is not a law abiding citizen. ,Guilty,0,1
285186,22.0,90.0,100.0,"A nurse testified to seeing Mrs Garcia on a different floor away from where she said she was. A prominant leader in the community said that Mrs Garcia was a Truthfull person. Mrs Garcia's DNA cwas found in the bathroom near by the emergency room doors. A camera spotted Mrs Garcia leaving the hospital with a baby in her arms.
",Guilty,0,1
285186,2.0,100.0,12.0,A worker at Womans dresses says to have heard the sound of scizzors from the dressing room and later saw the accused walking out of the dressing room. Smudged finger prints found on siccors next to cut off anti theft tags were found in the dressing room but not confirmed to belong to the victim. Her minster testified that she is a good person among her Parisioners.  A security camera saw her walk in to the dressing room with the dress and then walk out and hang it onb a rack. ,Not Guilty,0,0
285186,18.0,78.0,96.0,Neither Mr. Johnsons phone or computor showed any calls or messages to Mexico. A woman identified Mr. Jonhson on the highway handing an envelope through the window of a 16-person van. Mr Johnson's DNA was identified on a Soda can at a rest stop coming from a Van that trafficed people. Mr Johnson Has a criminal record and was convicted of forgery and fake identificagt,Guilty,0,1
285186,24.0,100.0,68.0,Mrs Gardners employer testified she is a law obiding citizen and a good person. All of Her tax doucments bills and payment records were looked through and their was no connection to the fake buisness. Her fingerprints were found on files coming from the fake company. Many people were seen at the fake companys office but never Mrs Gardner .,Not Guilty,0,0
285186,20.0,100.0,14.0,A store customer said she thought she had witnissed Mrs Clarke put items in the customer ahead of her's bags without charging for them. Experts say that of the many fingerprints found on the freebagged items none were Mrs Clarke's. Mr's Clar's priest testified that she was a law obiding citizen. No security camera footage showed Mr's,Not Guilty,0,0
285186,19.0,15.0,65.0,"A woman testified to seeing a man with a gun in the upstairs window of the neighbors house of a party she was at. The police received a call from Mr. Anderson's phone and wuoted him saying If you don't do something about this party I will"". Bullets found in the yard did not match the bullets of Mr andersons only gun. Mr anderson is reported as having a history of non violence/.",Not Guilty,0,0
285186,6.0,100.0,100.0,"A cashier said that the woman who bouth the penut better and jelly and stuff was not mrs roberts. Finger prints in the changing room were found on torn open packaging. A reciept was found in Mrs Roberts home for penut butter and jelly. Mrs Roberts empolyer said she was prone to theft.

",Guilty,0,1
285186,14.0,90.0,100.0,"the DNA on the underside of the envelope given to the voter was someone other than Mr Jacksons. Mr Jackson sold his sail boat for $43,000 three weeks before the vote. Mr Jackson was previously charged with failing to pay his taxes. A woman identified Mr Jackson handing an enelope matching the one containg the 50k to a voter before the vote.
",Guilty,0,1
285186,30.0,64.0,0.0,Mr Juval was previously convicted of aggrivated assult. A witness testified that it was maybe Juval driving the SUV. Juval was seen in a selfie at a winery 2 miles away at the time of the incident. Mr Juval's palm print was found on the door of the SUV. ,Not Guilty,0,0
