participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
762348,20.0,51.0,46.0,I imagined that i was ,Guilty,1,1
762348,30.0,71.0,95.0,I imagined I was sitting at a little coffee shop with my friend and watched this all unwind. I saw the man and the little boy die right in front of me and was traumatized. I had never seen anyone even get severely injured before so this was insane for me. I think that the guy that was driving left the wine place after drinkin A LOT and should not have been driving,Guilty,1,1
762348,28.0,29.0,61.0,"I am a little indifferent about if this is actully the guy that was told to burn it down or not. It seems a littl suspisious that there were no fingerprints found. Its also suspisious that there was a homeless guy sleeping in there and nothing was said about him
",Not Guilty,1,0
762348,18.0,55.0,85.0,I am one of the girls that saw a van with mr. johnson and 16 passengers. It looked really suspisious since there were all these people being driven around by one guy. I was concerned right away and thought there might be other trafficers involved,Guilty,1,1
762348,6.0,100.0,81.0,"If I were watching this all unfold I would think this lady did in fact steal the two items. Even though the cashier said that it was a different lady, all the other details add up and it only makes sense that she took the tags off the two items while she was in the dressing room since there are no cameras",Guilty,1,1
762348,24.0,60.0,72.0,"Mrs. Franklin is guilty. Even though they were not able to find the fake company on her computer doesn't mean it wasnt there. There are many ways to hide things on your computer and she probably figured this out. 
",Guilty,1,1
762348,19.0,64.0,51.0,"I am sort of in the middle on this one. The bullet doesnt track back just to mr. anderson. The girl at the party that said she saw a madn across the street through the window was probably drunk so she may have been seeing things. The phone call does make it suspicious since he claimed that he would do something about the party if it didn't get shut down, but also he could have meant he was just going to go knock on the door and yell at them not just go straight to shooting a gun",Not Guilty,1,0
762348,2.0,88.0,22.0,I don't think she is gulty because there is no direct evidence. The video camera shows her putting the dress back on the rack and only shows her walking in the dressing room with one dress. The lady that heard the scissors may have heard a different sound that sounded like it may be scissors. ,Not Guilty,1,0
762348,14.0,59.0,19.0,"It seems like we need more evidence for this case to actually acuse Mr. Jackson of this. There was no DNA, he may have a reputation for not paying his taxes but that does't really correlate to this incident, and just because he sold his sailboat doesn't mean anything",Not Guilty,1,0
762348,22.0,47.0,47.0,"I am in the middle on this because eventhough the DNA in the bathroom matched her DNA doesn't mean much, she still could have gone to that bathroom if she was just visiting a baby. The video that showed her walking out with a baby is very suspisious, but it could also not be the baby that was kidnapped, it could be the baby she was visiting",Not Guilty,1,0
