participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
97,19.0,72.0,27.0,A loud party was going on and someone from acrros the street shot at the party and the bullet hit someones glass. Wether it was or wasnt Mr. Anderson is unclear but it could be possible that it was another neighbor or someone passing.,Not Guilty,1,0
97,24.0,100.0,79.0,A fraudulant business regarding refinancing peoples homes was started taking money from people without giving an actual service or lying on what would be accomplished. Franklins fingerprints were recorded on one of the important documents stating she had some involvement in this.,Guilty,1,1
97,20.0,100.0,86.0,Most likely Ms. Clark was freebagging items wearing gloves and clicking buttons on the register but not actually giving any meanigful input into the register. The same items that are missing also happen to be sold at another store that Ms. Clark works at but it is possible that both stores sell the same items so more info would be needed but regardless the customer testimony and location of the missing items leads guilty,Guilty,1,1
97,14.0,95.0,13.0,"Mr jackson would most likely have the money to afford this bribe given his sale of the boat and he has reason to bribe the official as well. However, nothing was noted about withdraws of money from his bank and only the sale of the boat. Also none of his fingerprints are on the note and his appearance there isn't unusual since he has this real eastate project and of course he will be speaking with zoning officials.",Not Guilty,1,0
97,6.0,100.0,57.0,"Michell got the clothes took them to the changing room, ripped the tags off and proceeded to buy smaller items without including the jacket and cap. She has a reciept in her house marking those items however it could be unrelated because it isnt unusual to buy groceries and have the reciept. The strongest point is the fingerprints on the torn packaging leading back to her. it is unfortunate that ther is no camera footage.",Guilty,1,1
97,22.0,90.0,10.0,There is no doubt that Ms. Garcia was there but the evidence is too weak to suggest that she kidnapped another persons baby. Tistimonial states that she was visiting a patient during the time of the alert. she was seen leabing the hospital with a baby but that could be the person she was visiting or it could even be her own baby. Evidence is too weak for beyond reasonable doubt.,Not Guilty,1,0
97,30.0,93.0,31.0,THe palm print can suggest that it was his rented SUV but it could've been stolen or maybe previously rented by him. the testimony is irrealvent because they were at a time of panic and its not credible enough to say wether they can identify a driver. the selfie time stamped at the wine bar two miles away during this incident is the strongest evidence for me but in general this case has barely any evidence for a case at this magnitude. No cam footage at begining or end?,Not Guilty,1,0
97,18.0,100.0,90.0,most likely johnson is guilty. he has sleeper phones and different accounts to cover up contact. Previous criminal history is related to this matter. DNA found dropped from van full of immigrants.,Guilty,1,1
97,28.0,100.0,75.0,He has a reciept for the same gas can used in the fire. IDK how DNA works in cases of a fire but based on beliefs it would probably be hard to recover DNA from a buring building. Testimony spotted him in the area with a gas can. He most likely didn't mean to kill someone but he did as a result of his actions. More likely than not.,Guilty,1,1
97,2.0,100.0,4.0,Theres hard video evidence of Wendy carrying the dress into the dressing room and evidence bringing it out and hanging it back on the rack. Case over,Not Guilty,1,0
