participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
784706,19.0,78.0,21.0,"- A neightbor testified Mr.Anderson has a history of non-violence
- The bullet markings on shrapnel found in a neighbors yard do not match bullets from Mr.Anderson's only firearm
- A witness states they saw someone with a firearm in a neighboring house's window
- A call from Mr.Anderson's personal cellphone to 911 at the time of the party with a message stating, If you don't do something about the party I will""""",Not Guilty,0,0
784706,18.0,58.0,64.0,"- Mr.Johnson's DNA was found on a soda can that fell from a van smuggling immigrants when a cop pulled up next to it at a gas station
- A woman stated Mr.Johnson gave an envelop to a 16-passenger van carrying immigrants
- No contact with Mexico was found on Mr.Johnson's personal cell, laptop, or other electronic devices
- Mr.Johnson had been previously charged with forgery",Not Guilty,0,0
784706,22.0,77.0,81.0,"- A prominant leader in the community testified he'd known her for years and she's a very truthful person
- A fellow nurse stated she'd seen her on a different floor when the alarm went off signaling a baby had gone missing from the maternity ward
- Digital evidence showed a video of her exiting the hospital with the baby in her arms
- DNA was found on a bathroom near the hospital's exit that matched her DNA",Guilty,0,1
784706,30.0,87.0,18.0,"- A tourist who was knocked down by the vehicle said it might have been Mr.Juval behind the wheel
- A palm print taken from the door was confirmed by experts to match Mr.Juval's
- Several years prior Mr.Juval had threatened construction workers
- Selfies taken on Mr.Juval's phone showed him at a wine bar during the time the car drove along the sidewalk",Not Guilty,0,0
784706,2.0,91.0,18.0,"- Video shows Ms.Armstrong entering the fitting room with the dress and returning it to the rack when she exits
- An employee said she heard scissors and identified Ms.Armstrong as the person to exit the fitting room she heard them from
- Ms.Armstrong's minister says she has a reputation for being truthful
- Smugged fingerprints found on scissors left in the fitting room next to the cut security tags cannot be confirmed or denied to match Ms.Armstrong",Not Guilty,0,0
784706,24.0,65.0,27.0,"- An insurance agent who works in the same building said he saw several employees at the fraudulent company but never Ms.Franklin
- Ms.Franklin's computer shows maticulous records of two other businesses she owns and her own tax records, but nothing from the fraudulent company
- Ms.Franklin's fingerprint was found on an collection notice envelope from the fraudulent company
- Ms.Franklin's employer says she's an honest person",Not Guilty,0,0
784706,6.0,88.0,69.0,"- Torn packaging in the fitting room matched Ms.Mitchell's fingerprints
- A cashier said Ms.Mitchell was not the person who bought the three items
- A reciept in Ms.Mitchell's apartment showed a timestamp where she did buy those three items
- Ms.Mitchell's former employer said he thought she was prone to theft",Guilty,0,1
784706,14.0,57.0,16.0,"- A woman claimed she saw Mr.Jackson give an envelope of the same type as the bribe envelope to the guy
- Bank records show Mr.Jackson sold his boat for $43,000 the week prior
- DNA found on the seal of the bribe envelope did not match Mr.Jackson
- Mr.Jackson had previously been charged for not paying his taxes",Not Guilty,0,0
784706,28.0,83.0,15.0,"- An eyewitness claimed she saw Mr.Farooqi carrying a gas can near the building shortly before the fire began
- A recipt showed Mr.Farooqi had purchased a 5 gallon gas can the day prior
- No fingerprints found at the scene reportedly matched Mr.Farooqi's
- Mr.Farooqi's former employer stated that in his opinion Mr.Farooqi was not a law abiding person",Not Guilty,0,0
784706,20.0,94.0,11.0,"- An expert reported that of the many fingerprints found on the bagged items, none were Ms.Clarke's
- Security footage shows no obvious signs of Ms.Clarke bagging items as she at least appears to hit keys before putting an item in a bag
- A customer in line states they're unsure if Ms.Clarke rung every item up before bagging them for the customer infront of them
- Ms.Clarke's priest states she's an honest trustworthy person",Not Guilty,0,0
