participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
542899,18.0,55.0,68.0,"Mr. Johnson not only was found to be trafficking, but also used violence to force overtime and pushed the victims past what is considered normal. He should be charged to the maximun as he capitalized on his illegal activity, growing his buisness.""""",Guilty,1,1
542899,2.0,100.0,100.0,"This case seems very realistic and proves wendy's crime well. There is video evidence, fingerprints, and other evidence proving it  was her. She stole a masive amount and most likely have been doing this before due to the large sum and planned out crime. ",Guilty,1,1
542899,20.0,59.0,0.0,"This seems like a miscommunicatiuon between management and employees. There is no evidence proving her guilty and with the priest vouching for her, this seems like she is not guilty.",Not Guilty,1,0
542899,6.0,69.0,65.0,"This case seems like a 2 person job. One person was acting normal, buying house hold items, while the other was stealing the clothes. This case needs more information and to hear the defendent speakl.",Guilty,1,1
542899,28.0,54.0,48.0,"This seems like insurance fraud. He wanted to make money off of burning his own building, using loopholes to create more revanue. ",Guilty,1,1
542899,14.0,64.0,63.0,"This seems like a rich guy trying to use his money to get ahead. He already has failed to pay taxes, so even if it was not him handing the evalope, he must of coordinated the plan.",Guilty,1,1
542899,30.0,49.0,42.0,This seems like he has anger issues and drinking issues. He was the driver and also could have been drunk at the time behind the wheel.,Guilty,1,1
542899,19.0,32.0,15.0,"It seems as if Mr. Anderson may have not been the shooter, but the when to make the plan. He was the one who called, but other may have agreed and decided they needed toi do somthing.",Not Guilty,1,0
542899,22.0,79.0,92.0,"ms. Garcia appears to be guilty. Though she seems like a good person, the evidence is clear that she kidnapped the baby.",Guilty,1,1
542899,24.0,72.0,58.0,They seem guilty as this is a case of saving money frauduently. They have digital footprints of the acused and leads me to think they are gulty.,Guilty,1,1
