participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
834369,24.0,85.0,34.0,"There were fingerprints found that belonged to her, valid business statements. I can't recall the rest if I'm honest.",Not Guilty,0,0
834369,20.0,71.0,6.0,"A customer said that she may have not scanned items for the person infront of them, there are no finger prints belonging to her on the bags, her priest says she a good person in the community, and no video evidence shows she did not scan items",Not Guilty,0,0
834369,14.0,71.0,74.0,"A witness says she's seen him use the bribe envelopes before, his DNA did not match that found on the envelope, she has a criminal history to not paying taxes, and he sold his boat for 43,000 dollars a week before the bribe",Guilty,0,1
834369,6.0,97.0,96.0,"She had the reciept from target in her apartment, however a witness sayd she's not the one who bought those items, she also has matching finger prints to torn packaging in the dressing room and another witness says shes prone to stealing",Guilty,0,1
834369,19.0,90.0,16.0,"A witness saw someone with a gun across the street from his house, poice report a threatening call from his phone, bullets do not match his only gun, he's decribed as non-violent",Not Guilty,0,0
834369,18.0,93.0,70.0,"He was seen handing an evelope to a driver of a 16 passenger van, his finger prints match DNA on a soda can that was dropped pulling away from a police car, his has criminal record regarding immigrantion documents, and he has no call-logs or evidence of communication with Mexico",Guilty,0,1
834369,2.0,65.0,9.0,"Video shows her hanging the dress back up after the changing room, her ministers describes her as truthful, her DNA cannot be corfimed to match those found on the scissors, and a witness says she her scissors from her dressing room",Not Guilty,0,0
834369,28.0,90.0,90.0,"No fingerprints at the scene match his, a witness says he's not law-abiding, another witness saw him with a gas can at the crime scene, which he also has a recipt for",Guilty,0,1
834369,22.0,91.0,94.0,"A witness saw her visitng a patient during the crime, another witness calls her truthful. her DNA matched that found in the hospital, a video shows her leaving with a baby",Guilty,0,1
834369,30.0,83.0,10.0,"His handprint was found on the side of the car door, he was convicted for threatening contruction workers, a witness says she might have seen him, his phone has pictures of him at a wine bar during the crime",Not Guilty,0,0
