participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
986789,22.0,61.0,54.0,the hospital security cameras saw MS Garcia leaving with a baby in her arms. A person from the community recalled that Mr Garcia is a very trushworthy person. Mr Garcias DNA was found on the bathroom stall of the hospital. Mrs Garcia was seen on the fourth floor by a nurse when the alarm sounded alerting that a baby was missing/ ,Not Guilty,0,0
986789,14.0,71.0,65.0,DNA from someone other than MR Jackson was found under the seal of the envelope. Mr jAckson was seen selling his 34 ft long sailboat for 43000 dollars piror to the voting. Mr Jackson failed to pay his taxes. A zoning clerk saw Mr Jackson give the envelope to the zoning official before the voting. ,Not Guilty,0,0
986789,6.0,82.0,72.0,"Ms Garcias former employee said that she is prone to theft. POlice found the target reciept in mr garcias apartment for around the same time point of the theft saying she bought raisins, bread, milk. The tags from the clothing left in the changing rooms had her DNA. The cashier at the register said Ms Garcia didnt check out raisins, bread , or milk/; ",Guilty,0,1
986789,18.0,77.0,85.0,"A woman saw Mr Johnson handing an envelope to a person in a van carrying immigrants at a rest stop. A soda can that was dropped from a van had MR. Johnsons DNA on it when a state trooper drove by and stopped. Mr Johnson has been in trouble in the past for forgery of identification. Mrt JOhnson had no incoming texts, phone calls, or emails from mexico. ",Guilty,0,1
986789,19.0,42.0,23.0,"911 said they recieved a call from Mr Anderson saying that if they dont do anything about the party, he will. A woman at the party said they saw someone with a gun from a window in the house across the street from Mr Anderson home. The bullet shot doesn't match Mr Andersons only gun. Mr anderson is also considered to be a very nonviolent person. ",Not Guilty,0,0
986789,20.0,29.0,37.0,"The store security cameras show her never putting any items in a bag without pressing keys on the computer before. A customer saw her bagging items of the customer before her without ringing them in. Of the items accused to be for resale, none had her fingerprints on it. Her preist said that she is very honest in the church community. ",Not Guilty,0,0
986789,2.0,70.0,63.0,Her preist said that she is very trusthworthy in the church community. a store clerk heard cutting noises of scissors in a dressing room that she walked out of. the video camera footage of the store shows her going into the dressing room with the dress and leaving the dressing room with the dress to hang back up. The scissors  and tags left in the dressing room could'nt be tied to her DNA or excluded from it. ,Guilty,0,1
986789,30.0,34.0,30.0,A palm print on the drivers door of the vehicle matched Mr Juval. A selfie on his phone showed tha the was at a wine bar two blocks away at the time of the crime. Mr Juval  threatened construction workers five years ago. A tourist who was knocked over said that the driver looked like Mr Juval but may not have been him. ,Not Guilty,0,0
986789,28.0,51.0,34.0,Mr Farooqui former employee said that he was not a law abiding citizen. No DNA matches at the site of the fire matched Mr Farooqui. An eye witness saw a guy carrying a gas can that she later identified as Mr Farooqui. A reciept of the same gas can was  found in the fire. ,Not Guilty,0,0
986789,24.0,52.0,41.0,"Mr Franklins DNA was found on a collection note for the fake company. A person who works in the same building as the fake buisiness saw other employees but never Mrs Franklin. Mrs Franklin had many files containing information about her two legitatmate business, her personal budget and her taxes but nothing on the fake business. Mrs Franklins employee says that she is an honest person. ",Not Guilty,0,0
