participant,rank,realrate.response,casestrength.response,responseTextBox.text,verdict.response,condition,verdict
924875,20.0,11.0,17.0,"there was no security camera footage of her stealing anything, someone claimed to have seen her putting something in her bag (witness), there were no fingerprints of the person at blame on the items that were stolen, i forgot the 4th one.",Not Guilty,0,0
924875,18.0,100.0,75.0,"the accused was previously accused of forger, one of the victims that were in the back of the van claims that she saw the accused handing an envelope to the driver of the vehicle, the accused doesnt have any phone calls or messages that tie him to mexico at all, i forgot the 4th one",Guilty,0,1
924875,22.0,45.0,63.0,"there were fingerprints on the bathroom door near the crime scene (forgot the full deescription), an active member of the community claims that the accused is a very truthful person, there is security camera footage of the accused leaving the hospital with a baby, another nurse claims that the accused was on a different floor of the hospital while the situation was happening.",Guilty,0,1
924875,30.0,80.0,75.0,"the accused was at a wine place near the scene a little bit before it happened, he previously got in trouble for showing aggressive behaviour at a construction site in the past, a witness says that it might have been the accused or it might not have been, hand prints on the car door match the accused.",Guilty,0,1
924875,24.0,49.0,22.0,"someone else who worked in the insurance office claimed that they never saw the accused in the room where the scheme was being done, there are records on the accused computer of multiple business that she has and her taxes and none of it connects her to the fraudalent scheme, there were fingerprints on of the pieces of paper that was involved in the scheme, the owner of the company said that the accused is an honest (not sure if that was the exact word that was used to describe her by the boss) person.",Not Guilty,0,0
924875,14.0,68.0,57.0,"A zoning board clerk claimed that she saw the accused handing a envelope of the same kind as the evidence to another zoning board clerk, the accused recently sold his boat for $43,000 before the incident, the accused got in trouble for failing to pay his taxes in the past, under the seal of the envelope flap there were fingerprints that matched someone that wasnt the accused.",Guilty,0,1
924875,2.0,73.0,28.0,"the accused's minister claims that the accused isn't the kind of person to do such a thing, a store worker claimed she heard the sound of scissors coming from a changing room and then proceeded to see the accused come out of said changing room, there is video footage of the accused leaving the changing room and putting clothing on the clothing rack, there are fingerprints on the scissors at the scene that were used to cut security tags that dont exclude or include the accused of being the suspect.",Not Guilty,0,0
924875,19.0,42.0,10.0,"a call from the accused's phone recorded him saying if you dont do something about the party then I will"" markings on the bullets from the scene dont match the accused's personal firearm a witness says she saw someone pointing a gun out of a window across from the accused's house neihbors of the accused claim that he is a non-violent person.""",Not Guilty,0,0
924875,6.0,77.0,76.0,"a target receipt from the time of the theft was found in the accused's apartment for all the items that were seen being purchased from the criminal, a former employee of the accused said that she is prone to theft, fingerprints from the packaging of the items that were stolen matched the accused's, a cashier said that the accused was not the person that bought the items that the criminal bought.",Guilty,0,1
924875,28.0,74.0,67.0,"a former friend of the accused stated that he was not a law abiding citizen, a receipt was found in the accused's home that showed him buying a gas can that matched the one at the crime scene, no fingerprints at the crime scene matched the accused, a witness stated that she saw the accussed near the building where the crime was committed before it happened.",Guilty,0,1
