participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
100,14,92,clear_ex,ambiguous,clear_in,clear_in,Not Guilty,"jackson sold his sailboat for 34,000 dollars a few weeks before the accused event happened. He was seen by a clerk handing the envelope to the zoning official. He has previously failed to do his taxes. The DNA found on the envelope was not his. ",110.7954601,,,119.8455908,,,1,,10,159.3517457,149.48028,,,,,,,,,,,,,189.3562469,305.4835004,189.3438,0,0,0,2,,,,,,,,,,,,,,,F,0.0425122,0.042467,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-20_10h42.02.848,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,3.8415821,3.8415849,TRUE,,,,,0,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",0.0514591,0.051395,189.3437933,159.3517534,357.2365136,305.4836433,149.4802688,110.7752707,110.7706175,76.8250155,76.8250073,73.5372906,73.519843,69.6779948
100,28,87,clear_ex,clear_in,clear_in,clear_in,Not Guilty,"There was no finger print evidence on the crime scene for mr farooqui. He had a reciept for a 5 gallon can of gas, the same kind found at the crime scene. An eyewitness said she saw him carrying gas around the building a few hours before it happened. His is fromer employer's opinion he was not law-abiding. ",357.2713373,,,119.8455908,,,,,34,439.1614775,432.036248,,,,,,,,,,,,,469.1678983,593.4140609,469.1576173,1,0,1,8,,,,,,,,,,,,,,,A,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-20_10h42.02.848,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,0,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,469.1576092,439.161486,625.6922016,593.4141483,432.036236,357.2367609,,,,,,
100,6,81,clear_in,clear_in,clear_ex,clear_in,Guilty,Torn packing was found with her finger prints in the changing rooms. There is a receipt for the groceries she bought. Her boss says she is prone to theft. The cashier says that she is not the woman who bought the said items. ,625.7185852,,,119.8455908,,,,,68,750.3051244,683.4036663,,,,,,,,,,,,,780.3052308,848.3530369,780.2973475,2,0,2,1,,,,,,,,,,,,,,,M1,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-20_10h42.02.848,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,0,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,780.2973397,750.3051335,883.22593,848.3531271,683.4036553,625.6924004,,,,,,
100,2,68,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,a store employee heard scissors from a dressing room and said the lady came out afterwards. Her minister said that she was an honest person. The scurity cameras saw her put the dress back. the fingerprints on scissors found was not confirmed nor denyed to be hers. ,883.2524626,,,119.8455908,,,,,9,948.9463272,947.7121136,,,,,,,,,,,,,978.9508022,1079.560991,978.9429081,3,0,3,0,,,,,,,,,,,,,,,M3 ,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-20_10h42.02.848,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,978.942901,948.9463345,1093.251054,1079.561057,947.7120972,883.2261264,,,,,,
100,20,93,clear_ex,clear_ex,clear_in,clear_ex,Not Guilty,the fingerprints found on the recovered items were not hers. The cameras did not have any conclusive evidence that she was freebagging. a customer thinks she saw her freebag. Her pastor says that she is an honest person. ,1093.277596,,,119.8455908,,,,,4,1174.155574,1173.871761,,,,,,,,,,,,,1204.159595,1282.044869,1204.151444,4,0,4,5,,,,,,,,,,,,,,,C,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-20_10h42.02.848,,,Burglary & theft,Stealing from their workplace by taking items without charging for them.,Embezzlement,,,,,,,,0,Propensity,"Astrid Clarke, a large department store's employee, is charged with embezzlement of money from her employer by freebagging", bagging items without charging for them and getting paid. A batch of items determined to have been freebagged from the store where Ms. Clarke worked were found for sale in another store.,,,1204.151437,1174.155584,1290.893298,1282.044956,1173.871748,1093.251241,,,,,
100,18,89,clear_in,clear_ex,clear_in,clear_in,Guilty,His DNA was found a can of soda dropped from a van as state troopers pulled up. He has been previously charged with forging identification documents. There are no digital or phone records of him making contact to mexico. Some lady same him hand an envelope to a van full of people at a rest stop. ,1290.923748,,,119.8455908,,,,,51,1414.48479,1414.210371,,,,,,,,,,,,,1444.489641,1537.448697,1444.481283,5,0,5,3,,,,,,,,,,,,,,,F,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-20_10h42.02.848,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,0,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,1444.481276,1414.484798,1688.287972,1537.448785,1414.210359,1290.893505,,,,,,
100,30,68,clear_in,clear_ex,ambiguous,clear_in,Not Guilty,his palm print was found on the driver's side door. Some dude thinks he saw him but it could have been someone else. He has selfies on his phone at wine bar when the suv drove on the sidewalk. He has previously been charged with threatening bahavior. ,1688.310713,,,119.8455908,,,,,21,1750.762462,1750.434334,,,,,,,,,,,,,1780.762818,1882.740817,1780.754671,6,0,6,9,,,,,,,,,,,,,,,A,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-20_10h42.02.848,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,0,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,1780.754664,1750.76247,1891.895366,1882.740905,1750.433964,1688.288179,,,,,,
100,22,70,ambiguous,clear_in,clear_ex,clear_ex,Guilty,Her DNA was found by where the baby was taken. Cameras got her leaving the hospital with a baby in her hand. A nurse says she saw her elsewhere when the alarm went off. Her pastor says that she is truthful. ,1891.918063,,,119.8455908,,,,,77,1946.887071,1946.399489,,,,,,,,,,,,,1976.891736,2046.005769,1976.884213,7,0,7,6,,,,,,,,,,,,,,,E,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-20_10h42.02.848,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,0,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,1976.884205,1946.887079,2053.977837,2046.006378,1946.399478,1891.895567,,,,,,
100,24,79,clear_in,clear_ex,clear_ex,clear_ex,Not Guilty,"She was never seen in the fake office, but other people were. She has lots of records for other things, but none for the fake company. her dna was found on an envelope for the fake company. her priest says she is an honest person. ",2054.000471,,,119.8455908,,,,,28,2116.515303,2116.291067,,,,,,,,,,,,,2146.520413,2228.608572,2146.512134,8,0,8,7,,,,,,,,,,,,,,,C,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-20_10h42.02.848,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,0,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,2146.512127,2116.515311,2249.837031,2228.608662,2116.291055,2053.978029,,,,,,
100,19,63,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,"He has a reputation for non violence. He was recorded on 911 saying he would do something about the party if they didnt. someone saw a gun from a different house. The bullet does not match his gun. 
",2249.859064,,,119.8455908,,,,,18,2300.44849,2296.327463,,,,,,,,,,,,,2330.448645,2397.890765,2330.441258,9,0,9,4,,,,,,,,,,,,,,,E,,,2023.2.3,,,,,,2026-04-20 13h01.08.127009 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-20_10h42.02.848,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,0,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,2330.441251,2300.448499,2403.844272,2397.890845,2296.327451,2249.837232,,,,,,
