participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
95880,28,66,clear_ex,clear_in,clear_in,clear_in,Guilty,"he was charged with first degree murder 
1. he had a 5 gallon tank of gas
2. he was not a law abiding person
3. there was a eye witness that saw him at the house
4. he murdered a homeless man",103.6261333,,,119.7174668,,,1,,50,149.9561733,140.7761391,,,,,,,,,,,,,179.9610361,293.2955077,179.9485497,0,0,0,8,,,,,,,,,,,,,,,A,0.1197176,0.1196702,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-16_09h02.50.821,,,Homicide,Killing someone by burning down a building.,Felony Murder,7.0433996,7.0434037,TRUE,,,,,0,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",0.1518583,0.1517941,179.9485429,149.9561818,327.0742601,293.2956347,140.7761259,103.5990502,103.5929113,85.2759643,85.2759561,80.8515878,80.834496,73.7842289
95880,30,82,clear_in,clear_ex,ambiguous,clear_in,Guilty,"1. he was seen by photos at a wine bar 2 blocks away
2. his palm print matched the one on the car 

3. an eye whitness stated it might have been him

4. he was accused of before",327.1088588,,,119.7174668,,,,,67,366.6610183,364.6276402,,,,,,,,,,,,,396.6610018,485.4543398,396.6527714,1,0,1,9,,,,,,,,,,,,,,,A,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-16_09h02.50.821,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,0,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,396.6527645,366.661027,496.9278757,485.4544067,364.6276307,327.0745143,,,,,,
95880,14,63,clear_ex,ambiguous,clear_in,clear_in,Not Guilty,"1.he was convicted before
2.he sold his sailboat 

3. he was seen handing an envelope 

4. lady saw him doing so",496.9541207,,,119.7174668,,,,,28,550.5305793,548.7181057,,,,,,,,,,,,,580.5314274,646.1440772,580.5231654,2,0,2,2,,,,,,,,,,,,,,,F,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-16_09h02.50.821,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,0,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,580.523158,550.5305881,671.388348,646.1441695,548.718095,496.928087,,,,,,
95880,6,89,clear_in,clear_in,clear_ex,clear_in,Guilty,"1. cashheer said she did not buy peanut butter 

2. former employeer said she was prone to theft 

3. found target recceipt at her house

4. fingerprints matched",671.410965,,,119.7174668,,,,,73,736.0719257,734.6970104,,,,,,,,,,,,,766.0765218,850.9042213,766.06852,3,0,3,1,,,,,,,,,,,,,,,M1,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-16_09h02.50.821,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,0,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,766.0685126,736.0719339,870.7300034,850.9042968,734.6969994,671.3885453,,,,,,
95880,24,82,clear_in,clear_ex,clear_ex,clear_ex,Not Guilty,"1. fingerprints were found on fake reccords

2. eye whitness said she owned a real company

3. she was seen as trustworthy
4. ",870.7527127,,,119.7174668,,,,,20,935.272388,934.4259652,,,,,,,,,,,,,965.276375,1041.023414,965.2683146,4,0,4,7,,,,,,,,,,,,,,,C,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-16_09h02.50.821,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,,,,,,,,0,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",,,965.2683076,935.2723961,1050.70999,1041.023484,934.4259495,870.7302067,,,,,,
95880,2,50,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,"1. fingerprint sumdge on sciccors 

2. worker heard sciccors
3. she was trustworhthy
4. she was seen hanging a dress back up",1050.740126,,,119.7174668,,,,,15,1104.991933,1100.962305,,,,,,,,,,,,,1134.992252,1189.468385,1134.984222,5,0,5,0,,,,,,,,,,,,,,,M3 ,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-16_09h02.50.821,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,1134.984214,1104.991941,1199.561888,1189.468464,1100.962293,1050.710175,,,,,,
95880,19,16,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,"1.eye whitness
2. bullets dont match 
3. he was a nonviolent person
4. he was mad about the party",1199.584565,,,119.7174668,,,,,20,1251.952904,1244.877849,,,,,,,,,,,,,1281.95404,1353.933329,1281.945497,6,0,6,4,,,,,,,,,,,,,,,E,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-16_09h02.50.821,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,0,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,1281.94549,1251.952913,1368.741013,1353.933419,1244.877838,1199.562094,,,,,,
95880,18,88,clear_in,clear_ex,clear_in,clear_in,Guilty,"1. fingerprints soda can
2. previous conviction of fake id 
3. seen hanimg envelope",1368.771429,,,119.7174668,,,,,55,1406.964565,1406.218647,,,,,,,,,,,,,1436.965069,1478.757809,1436.956829,7,0,7,3,,,,,,,,,,,,,,,F,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-16_09h02.50.821,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,0,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,1436.956821,1406.964574,1490.72188,1478.757895,1406.218633,1368.74122,,,,,,
95880,20,59,clear_ex,clear_ex,clear_in,clear_ex,Not Guilty,"1.honest
2. eye whitness?
3. not seen doing so on footage
4. one more that proves shes innocent",1490.744388,,,119.7174668,,,,,4,1585.022261,1584.327055,,,,,,,,,,,,,1615.03102,1668.307122,1615.019258,8,0,8,5,,,,,,,,,,,,,,,C,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-16_09h02.50.821,,,Burglary & theft,Stealing from their workplace by taking items without charging for them.,Embezzlement,,,,,,,,0,Propensity,"Astrid Clarke, a large department store's employee, is charged with embezzlement of money from her employer by freebagging", bagging items without charging for them and getting paid. A batch of items determined to have been freebagged from the store where Ms. Clarke worked were found for sale in another store.,,,1615.019251,1585.022268,1680.670856,1668.30757,1584.327043,1490.72207,,,,,
95880,22,29,ambiguous,clear_in,clear_ex,clear_ex,Guilty,"1. securuty fooatage
2. truthful
3. fingerprints
4.alereted missing baby",1680.693597,,,119.7174668,,,,,88,1739.350236,1738.358795,,,,,,,,,,,,,1769.35546,1806.192788,1769.346645,9,0,9,6,,,,,,,,,,,,,,,E,,,2023.2.3,,,,,,2026-04-16 09h03.04.684088 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-16_09h02.50.821,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,0,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,1769.346637,1739.350244,1815.590384,1806.192852,1738.35878,1680.671058,,,,,,
