participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
411357,24,90,clear_in,clear_ex,clear_ex,clear_ex,Guilty,her employer said she was very loyal and not suspicisous/ her fingerprint was found on the files ,52.97445680000237,,,120.08131907339056,,,1,,85,110.08116600000358,99.2314289,,,,,,,,,,,,,140.09013850000338,181.40247040000395,140.07751319999807,0,0,0,7,,,,,,,,,,,,,,,C,0.0460458,0.0459938,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-22_09h03.59.510,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,2.9406906999938656,2.9406932,TRUE,,,,,0,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",0.0784611,0.0783969,140.0775069000083,110.08117410000705,204.48949720000383,181.4026131999999,99.23141780000878,52.95057359999919,52.945619000005536,48.696545400001924,48.69653760000074,44.95295070001157,44.93376189999981,41.98407420000876
411357,30,63,clear_in,clear_ex,ambiguous,clear_in,Guilty,he was seen at a wine bar/ a tourist saw him farther down the road earlier/ he already has charges on him for people in his old work and neighborhood/ his palm matched the fingerprint on the car,204.52016359999834,,,120.08131907339056,,,,,99,256.35881540000264,254.66720789999817,,,,,,,,,,,,,286.36363990000973,338.83112119999714,286.3550130000076,1,0,1,9,,,,,,,,,,,,,,,A,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-22_09h03.59.510,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,0,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,286.3550050000049,256.35882370000763,350.6711467999994,338.83120270000654,254.66719659999944,204.48976350000885,,,,,,
411357,22,56,ambiguous,clear_in,clear_ex,clear_ex,Guilty,she was seen on security cameras leaving holding a baby/ she was seen on a different floor visiting someone/ her dna is in the bathroom that the baby was/ her team and colleague say that she was a very truthful person,350.6974622,,,120.08131907339056,,,,,69,402.13650659999985,401.84919350000564,,,,,,,,,,,,,432.13732130000426,485.308062,432.1290658000071,2,0,2,6,,,,,,,,,,,,,,,E,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-22_09h03.59.510,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,0,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,432.1290585000097,402.1365138,494.07288740000513,485.3081271999981,401.8491825000092,350.67137979999825,,,,,,
411357,28,43,clear_ex,clear_in,clear_in,clear_in,Guilty,the type of gas taht was used- there was a recipet for it in his posession/ people say they saw him walking by the building a couple muintes before/ there was no matching fingerprints/ people say he has never been one to follow the law,494.0912745000096,,,120.08131907339056,,,,,80,531.2310645000107,530.9686316000007,,,,,,,,,,,,,561.2362668999995,629.1151852000039,561.2275497000082,3,0,3,8,,,,,,,,,,,,,,,A,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-22_09h03.59.510,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,0,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,561.2275429000001,531.2310721000104,636.7091368,629.1152679000079,530.9686161999998,494.0730772000097,,,,,,
411357,6,29,clear_in,clear_in,clear_ex,clear_in,Not Guilty,there was evidence of items in the changing room/ there wa sa reciept found for those food items in her home/ the cashier said that she didn't match the person who actually bought thsoe items,636.7315928000025,,,120.08131907339056,,,,,51,676.4586907000048,676.1880060999974,,,,,,,,,,,,,706.4633169000008,763.410739,706.4515021000116,4,0,4,1,,,,,,,,,,,,,,,M1,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-22_09h03.59.510,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,0,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,706.4514949000004,676.4587020000035,769.5868104,763.4108036000107,676.1879944000102,636.7093220000097,,,,,,
411357,14,40,clear_ex,ambiguous,clear_in,clear_in,Not Guilty,his dna didn't mtach under the envelope/ someone else saw him hand someone else another envelope/ he didn't pay his taxes/ sold his boat a couple days before,769.6094404000032,,,120.08131907339056,,,,,51,813.1699446999992,812.8572390000045,,,,,,,,,,,,,843.1703252000007,885.0465983000031,843.1620750000002,5,0,5,2,,,,,,,,,,,,,,,F,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,????,2026-04-22_09h03.59.510,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,0,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,843.1620607000077,813.1699520000111,897.7308944000106,885.0466701000114,812.8572278000065,769.5870047000062,,,,,,
411357,19,73,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,"the bulltets didn't match his gun/ he called the police and said ""if you dont do something i will""/ the neighbors saw him make a phone call",897.7491889000084,,,120.08131907339056,,,,,70,938.1683182999986,937.9646116000076,,,,,,,,,,,,,968.1685575,1012.3691351000016,968.160401,6,0,6,4,,,,,,,,,,,,,,,E,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,???,2026-04-22_09h03.59.510,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,0,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,968.1603935000021,938.1683264000021,1024.0707175999996,1012.369211199999,937.9646008999989,897.7310823000007,,,,,,
411357,2,62,ambiguous,clear_ex,clear_in,clear_ex,Not Guilty,she is very trushworth/ video camera saw her putting the dress back on the rack/ the sales lady heard scirros from the changing room and thought it was her,1024.093332000004,,,120.08131907339056,,,,,54,1075.0658265000093,1074.8199004000053,,,,,,,,,,,,,1105.0711540000048,1138.2304912000109,1105.0627577999985,7,0,7,0,,,,,,,,,,,,,,,M3 ,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-22_09h03.59.510,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,1105.062750099998,1075.0658340000082,1143.5741133999982,1138.230924100004,1074.8198891000065,1024.0709059000073,,,,,,
411357,18,79,clear_in,clear_ex,clear_in,clear_in,Guilty,his dna was found on a soda can at the bus stop/ he was previosuly introuble for giving fake documents/ no calls or texts going in through mexico,1143.6046708000067,,,120.08131907339056,,,,,77,1200.8807016000064,1200.4431922000076,,,,,,,,,,,,,1230.8862769999978,1267.1317314000044,1230.8780409000028,8,0,8,3,,,,,,,,,,,,,,,F,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,Pate,2026-04-22_09h03.59.510,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,0,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,1230.878034,1200.8807096000091,1271.725709300008,1267.1318164000113,1200.4431820000027,1143.5743126000016,,,,,,
411357,20,47,clear_ex,clear_ex,clear_in,clear_ex,Not Guilty,she says she is very tustworthy/ people say she put stuff in the bag for her client and forgot about them ,1271.7482893999986,,,120.08131907339056,,,,,42,1380.9394175000052,1302.128598700001,,,,,,,,,,,,,1410.944542600002,1432.7307149999979,1410.9357184999972,9,0,9,5,,,,,,,,,,,,,,,C,,,2023.2.3,,,,,,2026-04-22 09h04.49.240563 -0600,JurorPsychopyTest,,,,,,,,,Don,2026-04-22_09h03.59.510,,,Burglary & theft,Stealing from their workplace by taking items without charging for them.,Embezzlement,,,,,,,,0,Propensity,"Astrid Clarke, a large department store's employee, is charged with embezzlement of money from her employer by freebagging", bagging items without charging for them and getting paid. A batch of items determined to have been freebagged from the store where Ms. Clarke worked were found for sale in another store.,,,1410.9357118000044,1380.9394267000025,1439.1090025000012,1432.7307812000072,1302.1285877000046,1271.725901800004,,,,,
