participant,rank,realrate.response,physical,document,witness,character,verdict.response,responseTextBox.text,thisRow.t,vviqResponse.response,notes,frameRate,evidenceUsedResponse.rt,evidenceUsedResponse.response,consented_button.numClicks,confidenceLevel.response,casestrength.response,waitInstruction.stopped,waitInstruction.started,vviqTrials.thisTrialN,vviqTrials.thisRepN,vviqTrials.thisN,vviqTrials.thisIndex,vviqTheme,vviqShowNewTheme.stopped,vviqShowNewTheme.started,vviqQuestions.stopped,vviqQuestions.started,vviqQuestion,vviqInstructions.stopped,vviqInstructions.started,userResponseContinue.started,userResponse.stopped,userResponse.started,trials.thisTrialN,trials.thisRepN,trials.thisN,trials.thisIndex,testInstruction.stopped,testInstruction.started,surpriseTestRoutine.stopped,surpriseTestRoutine.started,surpriseTestPrompt.stopped,surpriseTestPrompt.started,surpriseTestLoopSmall.thisTrialN,surpriseTestLoopSmall.thisRepN,surpriseTestLoopSmall.thisN,surpriseTestLoopSmall.thisIndex,surpriseTestLoopBig.thisTrialN,surpriseTestLoopBig.thisRepN,surpriseTestLoopBig.thisN,surpriseTestLoopBig.thisIndex,severity,setUpRoutine.stopped,setUpRoutine.started,psychopyVersion,minorInculp,minorExculp,lureType,lureCaseNum,lureCase,expStart,expName,evidenceAppendLoop.thisTrialN,evidenceAppendLoop.thisRepN,evidenceAppendLoop.thisN,evidenceAppendLoop.thisIndex,evidence4,evidence3,evidence2,evidence1,draftedBy,date,criticalInculp,criticalExculp,crimeType,crimeDescription,crime,consented_button.timesOn,consented_button.timesOff,consented,consentInfiniteLoop.thisTrialN,consentInfiniteLoop.thisRepN,consentInfiniteLoop.thisN,consentInfiniteLoop.thisIndex,condition,characterVirtue,baseScenerio,appendEvidence.stopped,appendEvidence.started,Wait.stopped,Wait.started,Survey.stopped,Survey.started,Scenerio.stopped,Scenerio.started,Introduction2.stopped,Introduction2.started,Introduction1.stopped,Introduction1.started,Consent.stopped,Consent.started
32,24,52,clear_in,clear_ex,clear_ex,clear_ex,Guilty,"She had no proof on her computer about such fake company
,She is a honest person

She was never seen in her Fake company stats neighbors

She has collected over 3 million dollars from this fake company ",220.1903202,,,239.7092802,,,1,,85,269.3496885,255.4246029,,,,,,,,,,,,,299.3586799,375.7315005,299.345947,0,0,0,7,,,,,,,,,,,,,,,C,0.0408078,0.0407633,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,Pate,2026-04-06_17h23.12.741,,,Fraud & bribery,Running a fraudulent mortgage-repayment scheme.,False Pretenses $100K+,12.1422949,12.1423006,TRUE,,,,,0,Propensity,"Maizy Franklin is accused of running a fraudulent mortgage-repayment scheme. Prosecutors allege she told homeowners that a new law would save them money by refinancing their mortgages through her company; by the time she was caught, 200 homeowners had paid her fake company over $3 million in refinancing fees and mortgage payments. ",0.0495381,0.049474,299.3459409,269.3496994,418.9874576,375.7316308,255.4245894,220.1622102,220.1574071,194.4196657,194.4196565,175.9889424,175.9709219,163.8218847
32,2,65,ambiguous,clear_ex,clear_in,clear_ex,Guilty,"Her fingerprints were seen on the scissors in the changing room 
She cut off anti theft tags 
A near by worker heard the sound of scisscors cutting and saw her leave 
HSe was seen on video footage walking in and out of changing room",419.0177114,,,239.7092802,,,,,52,461.3702923,458.7447488,,,,,,,,,,,,,491.3794637,551.9751914,491.3663041,1,0,1,0,,,,,,,,,,,,,,,M3 ,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-06_17h23.12.741,,,Shoplifting,Removing price tags from and hiding an item of clothing.,Concealment of Merchandise ,,,,,,,,0,Truthfulness,"Wendy Armstrong has been charged with concealing merchandise in a fancy department store. Prosecutors claim that while in a changing room she cut off anti-theft tags and deliberately hid a dress worth $1,200 in a side compartment within the large purse she carried with her into the store. ",,,491.3662975,461.3703007,566.5610531,551.9752632,458.7447357,418.987707,,,,,,
32,18,63,clear_in,clear_ex,clear_in,clear_in,Not Guilty,"Promised free transportation for people 

Was seen handing an evnevlope to a car full of people in the middle of a highway 
been caught selling fake indentiies
foiund his dna on a soda can outside  a near by trafficking area
",566.5921239,,,239.7092802,,,,,29,648.956832,647.6183394,,,,,,,,,,,,,678.9659291,745.6222042,678.9572552,2,0,2,3,,,,,,,,,,,,,,,F,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,Pate,2026-04-06_17h23.12.741,,,"Assault,kidnapping ",Human trafficking.,Human Trafficking,,,,,,,,0,Truthfulness,"Darrell Johnson is charged with human trafficking. Prosecutors allege: 1) that Mr. Johnson recruited workers from Mexico by promising free transportation and work visas, and 2) that Mr. Johnson paid drivers to pick up the victims at the border and drive them to a highway rest area for delivery to other traffickers. The other traffickers forced the victims to work 16 hours a day for little or no pay by threatening violence to the victims and their families back in Mexico. ",,,678.9572434,648.9568411,758.9140777,745.622297,647.6183279,566.5612401,,,,,,
32,30,52,clear_in,clear_ex,ambiguous,clear_in,Not Guilty,"Seen leaving a wine bar on his phone within a 2 mile radius 
Has been in arugemntthreats with neighboorhood workers 
Tourist said ity couldve been him speeding off but doesnt know for sure ",758.9366624,,,239.7092802,,,,,17,794.1929221,788.0642503,,,,,,,,,,,,,824.1975351,875.1694419,824.1891034,3,0,3,9,,,,,,,,,,,,,,,A,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,Pate,2026-04-06_17h23.12.741,,,Homicide,Driving an SUV into a crowd and killing four people.,Murder 1st - 4 counts,,,,,,,,0,Truthfulness,"Montel Juval is accused of driving a rented SUV into a crowd on a pedestrian walkway filled with shoppers and tourists. Prosecutors claim he sped along the walkway for a mile, swerving to hit people as they ran. Three adults and a seven-year-old boy were killed.",,,824.1890962,794.1929304,883.3175198,875.1695149,788.0642375,758.9142616,,,,,,
32,22,35,ambiguous,clear_in,clear_ex,clear_ex,Not Guilty,"Dna was the same as the DNA leaving the hostipal 
Someone saw her leaving the hostipal with a baby in her arms 
she is a truthfdul person 

a nurse saw her on a different floor visitng a patient at the time of the missing baby alarm ",883.3439105,,,239.7092802,,,,,22,950.2415317,942.3955789,,,,,,,,,,,,,980.2508535,1056.767372,980.2420358,4,0,4,6,,,,,,,,,,,,,,,E,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,Artemis,2026-04-06_17h23.12.741,,,"Assault, kidnapping",Kidnapping a newborn.,Kidnapping 2nd degree,,,,,,,,0,Truthfulness,Patty Garcia has been accused of kidnapping. The state alleges that she posed as a hospital employee and abducted a newborn from his mother’s hospital room while the mother was sleeping.,,,980.2420283,950.2415404,1065.641854,1056.767455,942.3955671,883.3177055,,,,,,
32,14,63,clear_ex,ambiguous,clear_in,clear_in,Guilty,"DNA from the seal matches someone elses 
Has previously been convicted for failing to pay his taxes
BAnks said he sold his boat for 43,000
Was seen giving an envelope with te same type of bribe",1065.667676,,,239.7092802,,,,,68,1112.81951,1108.224264,,,,,,,,,,,,,1142.828424,1215.859177,1142.82004,5,0,5,2,,,,,,,,,,,,,,,F,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,????,2026-04-06_17h23.12.741,,,Fraud & bribery,Bribing a public official.,Bribery of Public Official,,,,,,,,0,Propensity,"Tyrone Jackson, one of the investors in a real estate project, is accused of bribing a zoning-board official by giving him an envelope containing $50,000 cash in return for a favorable zoning vote on the project.",,,1142.820029,1112.819518,1222.860048,1215.859254,1108.224253,1065.642038,,,,,,
32,6,69,clear_in,clear_in,clear_ex,clear_in,Guilty,"HEr DNA was on the ripped up packages in the changing ropom 
Someone said she didnt buy the stuff she was told she did 
A source said shes prone to theft ",1222.882537,,,239.7092802,,,,,84,1257.017696,1256.601858,,,,,,,,,,,,,1287.02233,1326.723356,1287.014763,6,0,6,1,,,,,,,,,,,,,,,M1,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,Pate,2026-04-06_17h23.12.741,,,Burglary & theft,Shoplifting clothing.,Larceny misdemeanor,,,,,,,,0,Propensity,"Eleanor Mitchell is accused of stealing a down jacket and a fleece cap from a Target store. Prosecutors say she removed the price tags and packaging in a changing room, then wore the jacket and cap while buying peanut butter, chocolate milk, and raisin bread at check-out.",,,1287.014756,1257.017704,1331.820321,1326.72343,1256.601844,1222.860243,,,,,,
32,19,36,clear_ex,clear_in,clear_ex,clear_ex,Not Guilty,"Bullets do match mr.Andersons only gun 
911 took a call stating if you guys dont do soemthing about the party i will
a womne said she saw  someone with a gun in a open window 

Neighbors claimed he is a non violent person
",1331.838526,,,239.7092802,,,,,37,1356.11558,1355.632586,,,,,,,,,,,,,1386.120282,1481.408329,1386.111747,7,0,7,4,,,,,,,,,,,,,,,E,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,???,2026-04-06_17h23.12.741,,,"Assault, kidnapping",Firing a gun into a party and injuring two people.,Discharge weapon into occupied property,,,,,,,,0,Propensity,"Michael Anderson is charged with shooting out of his window late at night into a crowded loud party next door, injuring two people when a bullet shattered a beer bottle and sprayed glass. ",,,1386.11174,1356.115588,1489.672951,1481.408402,1355.632575,1331.820517,,,,,,
32,20,58,clear_ex,clear_ex,clear_in,clear_ex,Not Guilty,"Camera never saw her put stuff into bags without chercking it out
A person said shes not that type of person
The finger prints at the other store are all complettyy different ",1489.695559,,,239.7092802,,,,,30,1516.522688,1515.760514,,,,,,,,,,,,,1546.531298,1600.865339,1546.523076,8,0,8,5,,,,,,,,,,,,,,,C,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,Don,2026-04-06_17h23.12.741,,,Burglary & theft,Stealing from their workplace by taking items without charging for them.,Embezzlement,,,,,,,,0,Propensity,"Astrid Clarke, a large department store's employee, is charged with embezzlement of money from her employer by freebagging", bagging items without charging for them and getting paid. A batch of items determined to have been freebagged from the store where Ms. Clarke worked were found for sale in another store.,,,1546.523068,1516.5227,1607.004811,1600.865413,1515.760503,1489.673131,,,,,
32,28,87,clear_ex,clear_in,clear_in,clear_in,Guilty,"Indetified walking with a gas tank 
Recipt shown for nuying a 5 gal gas tank 
Co worker said he doesnt seem like a law obieding person",1607.027422,,,239.7092802,,,,,64,1643.624678,1642.858214,,,,,,,,,,,,,1673.634132,1711.983606,1673.625485,9,0,9,8,,,,,,,,,,,,,,,A,,,2023.2.3,,,,,,2026-04-06 17h23.24.333675 -0700,JurorPsychopyTest,,,,,,,,,Don,2026-04-06_17h23.12.741,,,Homicide,Killing someone by burning down a building.,Felony Murder,,,,,,,,0,Propensity,"Mohammed Farooqi is charged with first degree murder. The prosecution alleges he was hired to burn down a building, which he did at 1:00 A.M. on March 11. A homeless man sleeping in the building was killed in the fire. ",,,1673.625477,1643.624686,1721.874267,1711.983672,1642.858202,1607.004995,,,,,,
